"","temp","precip","Date","Nday","Month","Day","Year"
"2000-07-06",298.137023925781,0.281294497028284,2000-07-06,188,7,6,2000
"2000-07-07",298.606292724609,0.119395154745604,2000-07-07,189,7,7,2000
"2000-07-08",299.450592041016,0.752409415785223,2000-07-08,190,7,8,2000
"2000-07-09",299.176940917969,0.9754061200656,2000-07-09,191,7,9,2000
"2000-07-10",298.3837890625,0.680467309430242,2000-07-10,192,7,10,2000
"2000-07-11",298.527069091797,0.307208299636841,2000-07-11,193,7,11,2000
"2000-07-12",294.935516357422,0.372020173759665,2000-07-12,194,7,12,2000
"2000-07-13",291.308715820312,0.0173102095820354,2000-07-13,195,7,13,2000
"2000-07-14",292.730438232422,0,2000-07-14,196,7,14,2000
"2000-07-15",295.731811523438,0.000729108738596551,2000-07-15,197,7,15,2000
"2000-07-16",296.950225830078,0.0100329310171219,2000-07-16,198,7,16,2000
"2000-07-17",296.753936767578,0.00909671297995374,2000-07-17,199,7,17,2000
"2000-07-18",298.404174804688,9.27576746789782e-06,2000-07-18,200,7,18,2000
"2000-07-19",298.658996582031,0.0936123078863602,2000-07-19,201,7,19,2000
"2000-07-20",299.678039550781,0.286181009767461,2000-07-20,202,7,20,2000
"2000-07-21",299.252807617188,0.118396509089507,2000-07-21,203,7,21,2000
"2000-07-22",299.732269287109,0.606595177604845,2000-07-22,204,7,22,2000
"2000-07-23",299.809478759766,2.68949928786606,2000-07-23,205,7,23,2000
"2000-07-24",295.296722412109,1.3437584026251,2000-07-24,206,7,24,2000
"2000-07-25",297.051666259766,0.000279165152237919,2000-07-25,207,7,25,2000
"2000-07-26",298.627471923828,7.43460241849903e-05,2000-07-26,208,7,26,2000
"2000-07-27",298.561767578125,0,2000-07-27,209,7,27,2000
"2000-07-28",299.135772705078,0.00714782236180156,2000-07-28,210,7,28,2000
"2000-07-29",300.818695068359,0.235699038450548,2000-07-29,211,7,29,2000
"2000-07-30",302.131286621094,1.31658850703388,2000-07-30,212,7,30,2000
"2000-07-31",300.756195068359,6.058753028512,2000-07-31,213,7,31,2000
"2000-08-01",300.495819091797,1.99999520648271,2000-08-01,214,8,1,2000
"2000-08-02",301.539520263672,1.11927085487696,2000-08-02,215,8,2,2000
"2000-08-03",301.573089599609,1.30780286155641,2000-08-03,216,8,3,2000
"2000-08-04",301.261474609375,1.58572372912022,2000-08-04,217,8,4,2000
"2000-08-05",302.243011474609,0.694052675855346,2000-08-05,218,8,5,2000
"2000-08-06",302.059844970703,1.80750570446253,2000-08-06,219,8,6,2000
"2000-08-07",299.811645507812,1.93903152644634,2000-08-07,220,8,7,2000
"2000-08-08",299.907745361328,1.9079997241497,2000-08-08,221,8,8,2000
"2000-08-09",299.910095214844,1.4621650504414,2000-08-09,222,8,9,2000
"2000-08-10",299.869995117188,1.80044987052679,2000-08-10,223,8,10,2000
"2000-08-11",299.531402587891,3.04386381804943,2000-08-11,224,8,11,2000
"2000-08-12",298.537933349609,0.732349449983303,2000-08-12,225,8,12,2000
"2000-08-13",298.105987548828,0.017322910911389,2000-08-13,226,8,13,2000
"2000-08-14",299.734619140625,0.0425144692311221,2000-08-14,227,8,14,2000
"2000-08-15",300.05810546875,0.742591902202548,2000-08-15,228,8,15,2000
"2000-08-16",301.247406005859,1.56148741021752,2000-08-16,229,8,16,2000
"2000-08-17",301.400238037109,1.15302776306635,2000-08-17,230,8,17,2000
"2000-08-18",300.967193603516,1.77255296241492,2000-08-18,231,8,18,2000
"2000-08-19",301.305206298828,0.656152711715549,2000-08-19,232,8,19,2000
"2000-08-20",301.722106933594,0.148807589932403,2000-08-20,233,8,20,2000
"2000-08-21",301.687835693359,0.182181495591067,2000-08-21,234,8,21,2000
"2000-08-22",302.185272216797,0.10243695798377,2000-08-22,235,8,22,2000
"2000-08-23",301.605804443359,0.0185715361983512,2000-08-23,236,8,23,2000
"2000-08-24",302.828887939453,0.0387063618254615,2000-08-24,237,8,24,2000
"2000-08-25",302.675109863281,0.63199131237343,2000-08-25,238,8,25,2000
"2000-08-26",303.596740722656,0.330760860466398,2000-08-26,239,8,26,2000
"2000-08-27",302.995727539062,0.521517804450866,2000-08-27,240,8,27,2000
"2000-08-28",303.910858154297,0.32418205958993,2000-08-28,241,8,28,2000
"2000-08-29",304.023071289062,0.183690782886956,2000-08-29,242,8,29,2000
"2000-08-30",304.066833496094,0.58352866070129,2000-08-30,243,8,30,2000
"2000-08-31",304.103057861328,0.871620986421476,2000-08-31,244,8,31,2000
"2000-09-01",301.335235595703,1.18832764890976,2000-09-01,245,9,1,2000
"2000-09-02",300.105133056641,1.91318952012807,2000-09-02,246,9,2,2000
"2000-09-03",297.713409423828,1.6809762828052,2000-09-03,247,9,3,2000
"2000-09-04",297.775665283203,0.117989023769042,2000-09-04,248,9,4,2000
"2000-09-05",299.563507080078,0.0168842737512023,2000-09-05,249,9,5,2000
"2000-09-06",300.257659912109,0.0241097827860983,2000-09-06,250,9,6,2000
"2000-09-07",299.338958740234,0.102604350540787,2000-09-07,251,9,7,2000
"2000-09-08",300.758087158203,0.392500242567621,2000-09-08,252,9,8,2000
"2000-09-09",301.513824462891,0.555246319887374,2000-09-09,253,9,9,2000
"2000-09-10",301.754852294922,0.798658836865798,2000-09-10,254,9,10,2000
"2000-09-11",299.7236328125,1.23305410519242,2000-09-11,255,9,11,2000
"2000-09-12",301.135314941406,0.430799537571147,2000-09-12,256,9,12,2000
"2000-09-13",300.914642333984,0.0459183685088647,2000-09-13,257,9,13,2000
"2000-09-14",301.012298583984,0.108651327941971,2000-09-14,258,9,14,2000
"2000-09-15",299.34423828125,1.28171293754713,2000-09-15,259,9,15,2000
"2000-09-16",299.498443603516,1.79947093129158,2000-09-16,260,9,16,2000
"2000-09-17",299.600189208984,1.88301215134561,2000-09-17,261,9,17,2000
"2000-09-18",300.492462158203,0.401551270217169,2000-09-18,262,9,18,2000
"2000-09-19",300.115264892578,1.2766187931411,2000-09-19,263,9,19,2000
"2000-09-20",299.953948974609,0.813766689971089,2000-09-20,264,9,20,2000
"2000-09-21",300.515411376953,0.508500903786626,2000-09-21,265,9,21,2000
"2000-09-22",301.204620361328,0.567870909231715,2000-09-22,266,9,22,2000
"2000-09-23",301.322052001953,0.565296686254442,2000-09-23,267,9,23,2000
"2000-09-24",301.508514404297,0.203096811892465,2000-09-24,268,9,24,2000
"2000-09-25",298.072326660156,1.10396029637195,2000-09-25,269,9,25,2000
"2000-09-26",297.494659423828,0.200077732995851,2000-09-26,270,9,26,2000
"2000-09-27",298.778656005859,0.259425395291146,2000-09-27,271,9,27,2000
"2000-09-28",300.488800048828,0.00371256343135684,2000-09-28,272,9,28,2000
"2000-09-29",299.910522460938,0.452212395088281,2000-09-29,273,9,29,2000
"2000-09-30",300.648468017578,0.645925875811372,2000-09-30,274,9,30,2000
"2000-10-01",301.032379150391,0.883698971883859,2000-10-01,275,10,1,2000
"2000-10-02",300.027221679688,0.618284997763112,2000-10-02,276,10,2,2000
"2000-10-03",301.168365478516,0.104274524448556,2000-10-03,277,10,3,2000
"2000-10-04",301.833557128906,1.27837534877472,2000-10-04,278,10,4,2000
"2000-10-05",302.223205566406,1.13023856445216,2000-10-05,279,10,5,2000
"2000-10-06",300.94970703125,1.4754081540741,2000-10-06,280,10,6,2000
"2000-10-07",300.543426513672,2.11698272824287,2000-10-07,281,10,7,2000
"2000-10-08",300.995513916016,0.64679245185107,2000-10-08,282,10,8,2000
"2000-10-09",300.852783203125,1.04974766261876,2000-10-09,283,10,9,2000
"2000-10-10",300.437713623047,1.01494710892439,2000-10-10,284,10,10,2000
"2000-10-11",300.882171630859,0.844422264606692,2000-10-11,285,10,11,2000
"2000-10-12",301.582672119141,0.0264057313220292,2000-10-12,286,10,12,2000
"2000-10-13",301.577911376953,0.227208505299101,2000-10-13,287,10,13,2000
"2000-10-14",302.436798095703,0.147232902760152,2000-10-14,288,10,14,2000
"2000-10-15",302.813049316406,0.313055025966605,2000-10-15,289,10,15,2000
"2000-10-16",301.736267089844,1.06375049799681,2000-10-16,290,10,16,2000
"2000-10-17",302.721160888672,0.158648886741503,2000-10-17,291,10,17,2000
"2000-10-18",303.542083740234,1.67621384374797,2000-10-18,292,10,18,2000
"2000-10-19",301.927612304688,1.05994662502781,2000-10-19,293,10,19,2000
"2000-10-20",300.938018798828,0.767740836367011,2000-10-20,294,10,20,2000
"2000-10-21",301.831787109375,1.04884882923216,2000-10-21,295,10,21,2000
"2000-10-22",301.701507568359,1.88300256058574,2000-10-22,296,10,22,2000
"2000-10-23",301.113739013672,0.473251384741161,2000-10-23,297,10,23,2000
"2000-10-24",300.356353759766,0.690821696189232,2000-10-24,298,10,24,2000
"2000-10-25",299.396942138672,2.18165854271501,2000-10-25,299,10,25,2000
"2000-10-26",299.105834960938,2.43618830665946,2000-10-26,300,10,26,2000
"2000-10-27",298.792755126953,0.924608795437962,2000-10-27,301,10,27,2000
"2000-10-28",298.333984375,2.15844757622108,2000-10-28,302,10,28,2000
"2000-10-29",297.990020751953,2.68130996450782,2000-10-29,303,10,29,2000
"2000-10-30",297.617462158203,5.06012135744095,2000-10-30,304,10,30,2000
"2000-10-31",297.922210693359,2.78977708891034,2000-10-31,305,10,31,2000
"2000-11-01",298.093841552734,2.55165741965175,2000-11-01,306,11,1,2000
"2000-11-02",298.872528076172,1.10249690513592,2000-11-02,307,11,2,2000
"2000-11-03",298.263214111328,4.11226785928011,2000-11-03,308,11,3,2000
"2000-11-04",298.464263916016,1.52324691880494,2000-11-04,309,11,4,2000
"2000-11-05",298.934295654297,1.25453747808933,2000-11-05,310,11,5,2000
"2000-11-06",298.655364990234,2.05716743133962,2000-11-06,311,11,6,2000
"2000-11-07",298.675140380859,1.54587033158168,2000-11-07,312,11,7,2000
"2000-11-08",298.090850830078,0.961322097107768,2000-11-08,313,11,8,2000
"2000-11-09",299.083770751953,1.012276398018,2000-11-09,314,11,9,2000
"2000-11-10",298.697784423828,0.764790034852922,2000-11-10,315,11,10,2000
"2000-11-11",298.257629394531,1.41666607931256,2000-11-11,316,11,11,2000
"2000-11-12",299.022003173828,1.43847160227597,2000-11-12,317,11,12,2000
"2000-11-13",299.843566894531,1.19302494078875,2000-11-13,318,11,13,2000
"2000-11-14",299.166473388672,2.16753751412034,2000-11-14,319,11,14,2000
"2000-11-15",297.953552246094,1.82693859189749,2000-11-15,320,11,15,2000
"2000-11-16",298.080352783203,1.58602142333984,2000-11-16,321,11,16,2000
"2000-11-17",298.247406005859,0.794027287745848,2000-11-17,322,11,17,2000
"2000-11-18",298.9072265625,1.49779284466058,2000-11-18,323,11,18,2000
"2000-11-19",299.729766845703,2.05083434004337,2000-11-19,324,11,19,2000
"2000-11-20",300.129425048828,1.4441403420642,2000-11-20,325,11,20,2000
"2000-11-21",299.409454345703,4.81925006955862,2000-11-21,326,11,21,2000
"2000-11-22",299.130340576172,3.02212671563029,2000-11-22,327,11,22,2000
"2000-11-23",298.943023681641,2.06004000082612,2000-11-23,328,11,23,2000
"2000-11-24",299.673004150391,1.31968085328117,2000-11-24,329,11,24,2000
"2000-11-25",300.699584960938,1.90466775558889,2000-11-25,330,11,25,2000
"2000-11-26",300.225799560547,1.76485561393201,2000-11-26,331,11,26,2000
"2000-11-27",300.2431640625,1.66918700933456,2000-11-27,332,11,27,2000
"2000-11-28",299.951080322266,2.72341622505337,2000-11-28,333,11,28,2000
"2000-11-29",301.085632324219,0.926231324207038,2000-11-29,334,11,29,2000
"2000-11-30",300.622283935547,1.5310094631277,2000-11-30,335,11,30,2000
"2000-12-01",300.438903808594,1.73130872938782,2000-12-01,336,12,1,2000
"2000-12-02",300.491760253906,1.6554242670536,2000-12-02,337,12,2,2000
"2000-12-03",300.701538085938,2.50094810500741,2000-12-03,338,12,3,2000
"2000-12-04",300.010833740234,2.51129084825516,2000-12-04,339,12,4,2000
"2000-12-05",299.797821044922,3.16346926614642,2000-12-05,340,12,5,2000
"2000-12-06",298.065338134766,3.83310241252184,2000-12-06,341,12,6,2000
"2000-12-07",298.914093017578,1.04672866873443,2000-12-07,342,12,7,2000
"2000-12-08",297.800842285156,2.80532342940569,2000-12-08,343,12,8,2000
"2000-12-09",298.543701171875,1.22806548187509,2000-12-09,344,12,9,2000
"2000-12-10",299.523529052734,2.05998285487294,2000-12-10,345,12,10,2000
"2000-12-11",299.453491210938,1.2232011705637,2000-12-11,346,12,11,2000
"2000-12-12",299.114624023438,1.67924840003252,2000-12-12,347,12,12,2000
"2000-12-13",299.385284423828,1.85362160950899,2000-12-13,348,12,13,2000
"2000-12-14",299.262237548828,5.2606125921011,2000-12-14,349,12,14,2000
"2000-12-15",297.919952392578,3.17901246249676,2000-12-15,350,12,15,2000
"2000-12-16",296.924194335938,2.98282492160797,2000-12-16,351,12,16,2000
"2000-12-17",297.350799560547,1.5811277795583,2000-12-17,352,12,17,2000
"2000-12-18",296.735992431641,0.00924542830284736,2000-12-18,353,12,18,2000
"2000-12-19",297.572143554688,0.510819248855114,2000-12-19,354,12,19,2000
"2000-12-20",298.513610839844,0.966976169496775,2000-12-20,355,12,20,2000
"2000-12-21",298.810699462891,1.49099550792016,2000-12-21,356,12,21,2000
"2000-12-22",299.310363769531,0.702246327418834,2000-12-22,357,12,22,2000
