"","temp","precip","Date","Nday","Month","Day","Year"
"2000-02-21",296.921722412109,1.42409870028496,2000-02-21,52,2,21,2000
"2000-02-22",296.370178222656,1.395205103443,2000-02-22,53,2,22,2000
"2000-02-23",296.880645751953,2.05891470308416,2000-02-23,54,2,23,2000
"2000-02-24",297.477020263672,1.00920328641951,2000-02-24,55,2,24,2000
"2000-02-25",298.633636474609,0.703889133932535,2000-02-25,56,2,25,2000
"2000-02-26",298.967529296875,0.964889633793064,2000-02-26,57,2,26,2000
"2000-02-27",298.241546630859,2.03733307030052,2000-02-27,58,2,27,2000
"2000-02-28",297.894317626953,3.27379249036312,2000-02-28,59,2,28,2000
"2000-02-29",297.510894775391,1.77243589935824,2000-02-29,60,2,29,2000
"2000-03-01",297.866241455078,2.59243322443217,2000-03-01,61,3,1,2000
"2000-03-02",297.014556884766,5.43069373071194,2000-03-02,62,3,2,2000
"2000-03-03",296.537750244141,3.74246758967638,2000-03-03,63,3,3,2000
"2000-03-04",297.182739257812,2.36368786916137,2000-03-04,64,3,4,2000
"2000-03-05",296.738037109375,4.22322656214237,2000-03-05,65,3,5,2000
"2000-03-06",297.597717285156,2.44084555655718,2000-03-06,66,3,6,2000
"2000-03-07",298.665924072266,2.24971005879343,2000-03-07,67,3,7,2000
"2000-03-08",298.333312988281,3.32359062694013,2000-03-08,68,3,8,2000
"2000-03-09",297.134735107422,3.30899256002158,2000-03-09,69,3,9,2000
"2000-03-10",296.954711914062,3.6676362156868,2000-03-10,70,3,10,2000
"2000-03-11",296.4375,5.14866977930069,2000-03-11,71,3,11,2000
"2000-03-12",296.082244873047,2.89984771609306,2000-03-12,72,3,12,2000
"2000-03-13",296.443695068359,4.22754357010126,2000-03-13,73,3,13,2000
"2000-03-14",297.048095703125,3.53708937391639,2000-03-14,74,3,14,2000
"2000-03-15",296.838775634766,3.93602444976568,2000-03-15,75,3,15,2000
"2000-03-16",296.974914550781,3.76550065726042,2000-03-16,76,3,16,2000
"2000-03-17",296.880523681641,4.77261223644018,2000-03-17,77,3,17,2000
"2000-03-18",296.475921630859,4.93187837302685,2000-03-18,78,3,18,2000
"2000-03-19",296.899444580078,2.1854913327843,2000-03-19,79,3,19,2000
"2000-03-20",297.086456298828,2.46212976053357,2000-03-20,80,3,20,2000
"2000-03-21",297.175628662109,3.02004697546363,2000-03-21,81,3,21,2000
"2000-03-22",297.359436035156,1.07662442291621,2000-03-22,82,3,22,2000
"2000-03-23",297.674713134766,1.37833797994426,2000-03-23,83,3,23,2000
"2000-03-24",296.923034667969,1.7693810435012,2000-03-24,84,3,24,2000
"2000-03-25",297.454559326172,1.30112109333277,2000-03-25,85,3,25,2000
"2000-03-26",297.456329345703,3.09079091995955,2000-03-26,86,3,26,2000
"2000-03-27",297.665679931641,1.95480736391619,2000-03-27,87,3,27,2000
"2000-03-28",297.567779541016,2.63163798674941,2000-03-28,88,3,28,2000
"2000-03-29",297.546905517578,1.07608841615729,2000-03-29,89,3,29,2000
"2000-03-30",297.242584228516,3.21859692968428,2000-03-30,90,3,30,2000
"2000-03-31",296.899932861328,4.90484914183617,2000-03-31,91,3,31,2000
"2000-04-01",296.210205078125,2.44768707081676,2000-04-01,92,4,1,2000
"2000-04-02",296.840911865234,2.86911322176456,2000-04-02,93,4,2,2000
"2000-04-03",297.341766357422,1.26509339828044,2000-04-03,94,4,3,2000
"2000-04-04",297.270965576172,2.41965582966805,2000-04-04,95,4,4,2000
"2000-04-05",297.237579345703,1.95666186884046,2000-04-05,96,4,5,2000
"2000-04-06",296.991485595703,0.641427967930213,2000-04-06,97,4,6,2000
"2000-04-07",297.048736572266,0.968943961896002,2000-04-07,98,4,7,2000
"2000-04-08",297.149810791016,0.718059449223801,2000-04-08,99,4,8,2000
"2000-04-09",296.983123779297,0.9071433848585,2000-04-09,100,4,9,2000
"2000-04-10",297.282440185547,1.8842497614678,2000-04-10,101,4,10,2000
"2000-04-11",297.825531005859,1.13328328031639,2000-04-11,102,4,11,2000
"2000-04-12",297.449249267578,1.52971368902945,2000-04-12,103,4,12,2000
"2000-04-13",297.658599853516,3.73679041489959,2000-04-13,104,4,13,2000
"2000-04-14",298.712646484375,1.14742904622108,2000-04-14,105,4,14,2000
"2000-04-15",298.722778320312,1.33412766639958,2000-04-15,106,4,15,2000
"2000-04-16",298.207916259766,2.50820309435949,2000-04-16,107,4,16,2000
"2000-04-17",297.693267822266,2.0165748745203,2000-04-17,108,4,17,2000
"2000-04-18",297.812255859375,3.63183558732271,2000-04-18,109,4,18,2000
"2000-04-19",296.866668701172,3.50782915949821,2000-04-19,110,4,19,2000
"2000-04-20",296.351226806641,4.00035259127617,2000-04-20,111,4,20,2000
"2000-04-21",295.006317138672,0.235701138393779,2000-04-21,112,4,21,2000
"2000-04-22",292.255493164062,0.000778436893427635,2000-04-22,113,4,22,2000
"2000-04-23",292.720184326172,0.000167207003596435,2000-04-23,114,4,23,2000
"2000-04-24",294.757232666016,2.40453580545211e-05,2000-04-24,115,4,24,2000
"2000-04-25",296.780609130859,0.39978238310141,2000-04-25,116,4,25,2000
"2000-04-26",296.982849121094,0.938341374159791,2000-04-26,117,4,26,2000
"2000-04-27",296.554962158203,1.53165256138891,2000-04-27,118,4,27,2000
"2000-04-28",296.871124267578,2.5558276316151,2000-04-28,119,4,28,2000
"2000-04-29",295.7568359375,1.41573527548462,2000-04-29,120,4,29,2000
"2000-04-30",296.009979248047,0.689131174469367,2000-04-30,121,4,30,2000
"2000-05-01",296.619232177734,0.689699335256591,2000-05-01,122,5,1,2000
"2000-05-02",296.774627685547,0.930518479319289,2000-05-02,123,5,2,2000
"2000-05-03",296.763610839844,0.78468440589495,2000-05-03,124,5,3,2000
"2000-05-04",296.729827880859,1.52569697611034,2000-05-04,125,5,4,2000
"2000-05-05",296.870574951172,1.52662113960832,2000-05-05,126,5,5,2000
"2000-05-06",296.894897460938,2.11794046312571,2000-05-06,127,5,6,2000
"2000-05-07",296.853118896484,4.19933512620628,2000-05-07,128,5,7,2000
"2000-05-08",296.974792480469,0.865261874961107,2000-05-08,129,5,8,2000
"2000-05-09",296.930389404297,0.674103520927019,2000-05-09,130,5,9,2000
"2000-05-10",296.944091796875,1.6941432938911,2000-05-10,131,5,10,2000
"2000-05-11",295.878601074219,0.426808606658597,2000-05-11,132,5,11,2000
"2000-05-12",295.095336914062,0.095646344728948,2000-05-12,133,5,12,2000
"2000-05-13",295.393341064453,0.393764572129385,2000-05-13,134,5,13,2000
"2000-05-14",295.076385498047,0.137539079776616,2000-05-14,135,5,14,2000
"2000-05-15",293.849334716797,0.000523483080087317,2000-05-15,136,5,15,2000
"2000-05-16",293.244232177734,0,2000-05-16,137,5,16,2000
"2000-05-17",293.456878662109,0.67468410603351,2000-05-17,138,5,17,2000
"2000-05-18",292.866333007812,0.349017401447554,2000-05-18,139,5,18,2000
"2000-05-19",291.029937744141,0.0476811192925965,2000-05-19,140,5,19,2000
"2000-05-20",291.711273193359,0.026575054861496,2000-05-20,141,5,20,2000
"2000-05-21",292.776214599609,0.214449772029184,2000-05-21,142,5,21,2000
"2000-05-22",293.728668212891,0.0228715525847747,2000-05-22,143,5,22,2000
"2000-05-23",295.055084228516,0.113838910809534,2000-05-23,144,5,23,2000
"2000-05-24",294.609344482422,0.0300052956546324,2000-05-24,145,5,24,2000
"2000-05-25",293.501892089844,2.42336070641613e-05,2000-05-25,146,5,25,2000
"2000-05-26",293.844818115234,0.0359561852037587,2000-05-26,147,5,26,2000
"2000-05-27",295.749572753906,0.105182799411295,2000-05-27,148,5,27,2000
"2000-05-28",295.421630859375,1.3649434694089,2000-05-28,149,5,28,2000
"2000-05-29",294.699401855469,0.618040203029523,2000-05-29,150,5,29,2000
"2000-05-30",295.830474853516,0.477520535001531,2000-05-30,151,5,30,2000
"2000-05-31",295.835083007812,0.151602865213135,2000-05-31,152,5,31,2000
"2000-06-01",295.268920898438,0.133446895226371,2000-06-01,153,6,1,2000
"2000-06-02",294.560607910156,0.0335146700113,2000-06-02,154,6,2,2000
"2000-06-03",294.981719970703,0.00188923848958469,2000-06-03,155,6,3,2000
"2000-06-04",294.617828369141,0.000264377976236574,2000-06-04,156,6,4,2000
"2000-06-05",294.496368408203,0.000826116345763239,2000-06-05,157,6,5,2000
"2000-06-06",294.421173095703,1.21828351211661e-05,2000-06-06,158,6,6,2000
"2000-06-07",294.146606445312,0,2000-06-07,159,6,7,2000
"2000-06-08",293.858428955078,0,2000-06-08,160,6,8,2000
"2000-06-09",293.379730224609,0,2000-06-09,161,6,9,2000
"2000-06-10",293.606170654297,0,2000-06-10,162,6,10,2000
"2000-06-11",294.144775390625,0,2000-06-11,163,6,11,2000
"2000-06-12",294.367523193359,0,2000-06-12,164,6,12,2000
"2000-06-13",293.768218994141,0,2000-06-13,165,6,13,2000
"2000-06-14",294.673126220703,0.0026832191288122,2000-06-14,166,6,14,2000
"2000-06-15",295.285888671875,0.0595155525079463,2000-06-15,167,6,15,2000
"2000-06-16",295.221313476562,0.00343877705572027,2000-06-16,168,6,16,2000
"2000-06-17",294.455596923828,0.00175119038431149,2000-06-17,169,6,17,2000
"2000-06-18",294.212646484375,0.00398327782381605,2000-06-18,170,6,18,2000
"2000-06-19",293.788238525391,0.0878206929672771,2000-06-19,171,6,19,2000
"2000-06-20",293.1494140625,0.057884074303792,2000-06-20,172,6,20,2000
"2000-06-21",292.163421630859,0.000388788422005959,2000-06-21,173,6,21,2000
"2000-06-22",292.895263671875,1.66582922647152e-05,2000-06-22,174,6,22,2000
"2000-06-23",293.822570800781,0,2000-06-23,175,6,23,2000
"2000-06-24",294.626922607422,0.0404433148373755,2000-06-24,176,6,24,2000
"2000-06-25",294.89306640625,0.401294183640857,2000-06-25,177,6,25,2000
"2000-06-26",294.988098144531,0.0166867857679955,2000-06-26,178,6,26,2000
"2000-06-27",294.196594238281,1.12918800320692e-05,2000-06-27,179,6,27,2000
"2000-06-28",293.525238037109,4.40753348191162e-05,2000-06-28,180,6,28,2000
"2000-06-29",294.261383056641,0.23634825463345,2000-06-29,181,6,29,2000
"2000-06-30",295.266571044922,0.0399301536090206,2000-06-30,182,6,30,2000
"2000-07-01",295.615081787109,0.0112624258044889,2000-07-01,183,7,1,2000
"2000-07-02",294.373107910156,0.139443840074819,2000-07-02,184,7,2,2000
"2000-07-03",295.320037841797,0.0936247783674595,2000-07-03,185,7,3,2000
"2000-07-04",293.640594482422,0.4816724518314,2000-07-04,186,7,4,2000
"2000-07-05",292.842742919922,0.0600346496861448,2000-07-05,187,7,5,2000
"2000-07-06",292.658843994141,0.0612368080403485,2000-07-06,188,7,6,2000
"2000-07-07",293.823760986328,0.103431406604045,2000-07-07,189,7,7,2000
"2000-07-08",293.968170166016,0.071853747444834,2000-07-08,190,7,8,2000
"2000-07-09",294.416839599609,0.0013884614791948,2000-07-09,191,7,9,2000
"2000-07-10",294.152008056641,0.00460718835270981,2000-07-10,192,7,10,2000
"2000-07-11",293.548553466797,0.0441988039468626,2000-07-11,193,7,11,2000
"2000-07-12",290.052032470703,0.216522134629486,2000-07-12,194,7,12,2000
"2000-07-13",288.498504638672,0.137897768240691,2000-07-13,195,7,13,2000
"2000-07-14",290.304656982422,0.000526542616171355,2000-07-14,196,7,14,2000
"2000-07-15",293.601928710938,0.00424651292451017,2000-07-15,197,7,15,2000
"2000-07-16",291.829803466797,0.0194734439719468,2000-07-16,198,7,16,2000
"2000-07-17",287.269226074219,0,2000-07-17,199,7,17,2000
"2000-07-18",288.923706054688,0,2000-07-18,200,7,18,2000
"2000-07-19",291.770690917969,0.00325061729108711,2000-07-19,201,7,19,2000
"2000-07-20",291.090789794922,0.0648454944866899,2000-07-20,202,7,20,2000
"2000-07-21",292.912322998047,0.000577243764382729,2000-07-21,203,7,21,2000
"2000-07-22",295.004028320312,0.858623074247589,2000-07-22,204,7,22,2000
"2000-07-23",293.219299316406,1.21174679564774,2000-07-23,205,7,23,2000
"2000-07-24",289.901885986328,0.000493035085867177,2000-07-24,206,7,24,2000
"2000-07-25",291.509002685547,0.102712343805479,2000-07-25,207,7,25,2000
"2000-07-26",293.731964111328,0.0245325537798635,2000-07-26,208,7,26,2000
"2000-07-27",294.791625976562,0.0291055611645561,2000-07-27,209,7,27,2000
"2000-07-28",295.073577880859,0.00328293625091192,2000-07-28,210,7,28,2000
"2000-07-29",294.407196044922,0,2000-07-29,211,7,29,2000
"2000-07-30",294.476013183594,0,2000-07-30,212,7,30,2000
"2000-07-31",295.299865722656,0.0394174717366695,2000-07-31,213,7,31,2000
"2000-08-01",295.056671142578,0.022371642447979,2000-08-01,214,8,1,2000
"2000-08-02",294.680755615234,0,2000-08-02,215,8,2,2000
"2000-08-03",295.136871337891,0.00302216911222786,2000-08-03,216,8,3,2000
"2000-08-04",295.457427978516,0.0154406104702502,2000-08-04,217,8,4,2000
"2000-08-05",295.671051025391,0.0214885708928989,2000-08-05,218,8,5,2000
"2000-08-06",296.705017089844,1.25089737190865,2000-08-06,219,8,6,2000
"2000-08-07",297.120239257812,0.628752542950679,2000-08-07,220,8,7,2000
"2000-08-08",297.287322998047,0.281020272057503,2000-08-08,221,8,8,2000
"2000-08-09",297.163665771484,0.0117468332676793,2000-08-09,222,8,9,2000
"2000-08-10",298.144409179688,0,2000-08-10,223,8,10,2000
"2000-08-11",297.177886962891,0.00146599515392154,2000-08-11,224,8,11,2000
"2000-08-12",295.862152099609,9.65640478511887e-06,2000-08-12,225,8,12,2000
"2000-08-13",295.539581298828,2.6034671918751e-05,2000-08-13,226,8,13,2000
"2000-08-14",297.143798828125,1.00212005665526,2000-08-14,227,8,14,2000
"2000-08-15",297.996246337891,0.448792164238512,2000-08-15,228,8,15,2000
"2000-08-16",297.689453125,0.348891573492438,2000-08-16,229,8,16,2000
"2000-08-17",296.972808837891,0.00381725323904902,2000-08-17,230,8,17,2000
"2000-08-18",296.483459472656,6.8657353294397e-14,2000-08-18,231,8,18,2000
"2000-08-19",297.396362304688,0.0014107813432247,2000-08-19,232,8,19,2000
"2000-08-20",296.937591552734,0.000489504545446632,2000-08-20,233,8,20,2000
"2000-08-21",296.880218505859,0.000401204777404018,2000-08-21,234,8,21,2000
"2000-08-22",296.600006103516,0.0119001657100952,2000-08-22,235,8,22,2000
"2000-08-23",297.212890625,2.0129294187086e-05,2000-08-23,236,8,23,2000
"2000-08-24",298.155059814453,6.45620693831006e-05,2000-08-24,237,8,24,2000
"2000-08-25",298.877899169922,0.0417007310898043,2000-08-25,238,8,25,2000
"2000-08-26",298.642303466797,0.000418939386690909,2000-08-26,239,8,26,2000
"2000-08-27",300.597930908203,0.107834789876506,2000-08-27,240,8,27,2000
"2000-08-28",298.656280517578,0.836473193212441,2000-08-28,241,8,28,2000
"2000-08-29",294.781860351562,1.20926593290642,2000-08-29,242,8,29,2000
"2000-08-30",296.318450927734,0.916764488320041,2000-08-30,243,8,30,2000
"2000-08-31",298.581268310547,0.0798714887000074,2000-08-31,244,8,31,2000
"2000-09-01",299.257781982422,0.131810680632384,2000-09-01,245,9,1,2000
"2000-09-02",298.273101806641,0.816868996959641,2000-09-02,246,9,2,2000
"2000-09-03",297.369964599609,1.73614246910438,2000-09-03,247,9,3,2000
"2000-09-04",297.237274169922,1.23485320867621,2000-09-04,248,9,4,2000
"2000-09-05",298.286804199219,1.3875952368835,2000-09-05,249,9,5,2000
"2000-09-06",297.972503662109,1.99736893945374,2000-09-06,250,9,6,2000
"2000-09-07",297.742614746094,0.95481466264755,2000-09-07,251,9,7,2000
"2000-09-08",297.068634033203,1.48856042791158,2000-09-08,252,9,8,2000
"2000-09-09",297.477386474609,0.973320260178298,2000-09-09,253,9,9,2000
"2000-09-10",298.607696533203,0.491037286765277,2000-09-10,254,9,10,2000
"2000-09-11",298.994476318359,0.630541497986997,2000-09-11,255,9,11,2000
"2000-09-12",299.041564941406,1.23671007655503,2000-09-12,256,9,12,2000
"2000-09-13",298.249298095703,1.29185491002863,2000-09-13,257,9,13,2000
"2000-09-14",298.492767333984,1.24920495739207,2000-09-14,258,9,14,2000
"2000-09-15",298.921051025391,1.39598556689452,2000-09-15,259,9,15,2000
"2000-09-16",297.874420166016,2.18508755788207,2000-09-16,260,9,16,2000
"2000-09-17",298.526947021484,1.84399516321719,2000-09-17,261,9,17,2000
"2000-09-18",299.163055419922,0.707766812993214,2000-09-18,262,9,18,2000
"2000-09-19",299.427124023438,0.469668709589598,2000-09-19,263,9,19,2000
"2000-09-20",298.502777099609,0.111191573154883,2000-09-20,264,9,20,2000
"2000-09-21",297.862091064453,0,2000-09-21,265,9,21,2000
"2000-09-22",298.609558105469,0.00022456777168145,2000-09-22,266,9,22,2000
"2000-09-23",298.643035888672,0.0022239088502829,2000-09-23,267,9,23,2000
"2000-09-24",298.218780517578,0.277439624758017,2000-09-24,268,9,24,2000
"2000-09-25",298.424224853516,0.135013338807767,2000-09-25,269,9,25,2000
"2000-09-26",297.083190917969,0.279398106610188,2000-09-26,270,9,26,2000
"2000-09-27",296.2626953125,1.71477903798223,2000-09-27,271,9,27,2000
"2000-09-28",296.988464355469,0.657310084905475,2000-09-28,272,9,28,2000
"2000-09-29",298.055389404297,0.633717447795789,2000-09-29,273,9,29,2000
"2000-09-30",298.622100830078,0.713619707422822,2000-09-30,274,9,30,2000
"2000-10-01",298.360504150391,0.618772868985616,2000-10-01,275,10,1,2000
"2000-10-02",299.530792236328,1.25257603544742,2000-10-02,276,10,2,2000
"2000-10-03",299.428802490234,0.714405729901046,2000-10-03,277,10,3,2000
"2000-10-04",298.723541259766,1.63087940402329,2000-10-04,278,10,4,2000
"2000-10-05",299.212127685547,0.570717359267292,2000-10-05,279,10,5,2000
"2000-10-06",299.131988525391,0.818224713177187,2000-10-06,280,10,6,2000
"2000-10-07",298.997192382812,0.188509812172924,2000-10-07,281,10,7,2000
"2000-10-08",299.029693603516,0.930841904955741,2000-10-08,282,10,8,2000
"2000-10-09",299.370361328125,2.57266400242224,2000-10-09,283,10,9,2000
"2000-10-10",298.724822998047,1.30317044421099,2000-10-10,284,10,10,2000
"2000-10-11",299.936187744141,0.928226047835778,2000-10-11,285,10,11,2000
"2000-10-12",299.609710693359,0.0414646313697347,2000-10-12,286,10,12,2000
"2000-10-13",299.932708740234,0.00788791741430828,2000-10-13,287,10,13,2000
"2000-10-14",300.053985595703,0,2000-10-14,288,10,14,2000
"2000-10-15",300.304901123047,0,2000-10-15,289,10,15,2000
"2000-10-16",300.379180908203,0,2000-10-16,290,10,16,2000
"2000-10-17",300.874481201172,0.2176084587677,2000-10-17,291,10,17,2000
"2000-10-18",300.023529052734,0.0434909983796388,2000-10-18,292,10,18,2000
"2000-10-19",300.447479248047,0.0717714727506973,2000-10-19,293,10,19,2000
"2000-10-20",300.996307373047,0.020457163987885,2000-10-20,294,10,20,2000
"2000-10-21",301.921630859375,0.0702533763324027,2000-10-21,295,10,21,2000
"2000-10-22",302.8447265625,0.230135770543711,2000-10-22,296,10,22,2000
"2000-10-23",301.694458007812,0.601763089885935,2000-10-23,297,10,23,2000
"2000-10-24",300.699462890625,1.31025398425118,2000-10-24,298,10,24,2000
"2000-10-25",300.170684814453,1.70849014131818,2000-10-25,299,10,25,2000
"2000-10-26",301.238311767578,0.788237168570049,2000-10-26,300,10,26,2000
"2000-10-27",301.183074951172,1.75383757520467,2000-10-27,301,10,27,2000
"2000-10-28",299.188812255859,2.47477006120607,2000-10-28,302,10,28,2000
"2000-10-29",298.794372558594,1.54993462376297,2000-10-29,303,10,29,2000
"2000-10-30",298.792938232422,2.34187703952193,2000-10-30,304,10,30,2000
"2000-10-31",298.512054443359,2.04514987953007,2000-10-31,305,10,31,2000
"2000-11-01",298.337341308594,1.09733216627501,2000-11-01,306,11,1,2000
"2000-11-02",299.094543457031,2.1825071554631,2000-11-02,307,11,2,2000
"2000-11-03",298.686065673828,3.99508640915155,2000-11-03,308,11,3,2000
"2000-11-04",296.419982910156,4.18397458642721,2000-11-04,309,11,4,2000
"2000-11-05",296.991607666016,2.86775622144341,2000-11-05,310,11,5,2000
"2000-11-06",297.200927734375,4.13805958349258,2000-11-06,311,11,6,2000
"2000-11-07",298.181304931641,2.91618256177753,2000-11-07,312,11,7,2000
"2000-11-08",298.659210205078,3.07024749740958,2000-11-08,313,11,8,2000
"2000-11-09",299.073699951172,2.02368497243151,2000-11-09,314,11,9,2000
"2000-11-10",298.750823974609,1.4457220453769,2000-11-10,315,11,10,2000
"2000-11-11",297.729644775391,1.03918964508921,2000-11-11,316,11,11,2000
"2000-11-12",298.188995361328,1.7091367773246,2000-11-12,317,11,12,2000
"2000-11-13",296.619934082031,2.75022498704493,2000-11-13,318,11,13,2000
"2000-11-14",297.127105712891,4.95078577101231,2000-11-14,319,11,14,2000
"2000-11-15",297.813903808594,4.85152058303356,2000-11-15,320,11,15,2000
"2000-11-16",297.439086914062,2.79004282876849,2000-11-16,321,11,16,2000
"2000-11-17",296.858428955078,3.72400419786572,2000-11-17,322,11,17,2000
"2000-11-18",296.429351806641,3.69804481416941,2000-11-18,323,11,18,2000
"2000-11-19",296.706665039062,2.79011204093695,2000-11-19,324,11,19,2000
"2000-11-20",296.940643310547,0.519501221366227,2000-11-20,325,11,20,2000
"2000-11-21",298.006134033203,1.00422716766479,2000-11-21,326,11,21,2000
"2000-11-22",298.493621826172,2.11703778617084,2000-11-22,327,11,22,2000
"2000-11-23",298.103179931641,2.92813244089484,2000-11-23,328,11,23,2000
"2000-11-24",298.285980224609,1.29814371885732,2000-11-24,329,11,24,2000
"2000-11-25",298.014678955078,3.44815944321454,2000-11-25,330,11,25,2000
"2000-11-26",297.372589111328,3.10247845575213,2000-11-26,331,11,26,2000
"2000-11-27",296.906890869141,2.87492949515581,2000-11-27,332,11,27,2000
"2000-11-28",297.517486572266,1.43139152601361,2000-11-28,333,11,28,2000
"2000-11-29",297.469757080078,2.02710890397429,2000-11-29,334,11,29,2000
"2000-11-30",297.619049072266,3.77973143011332,2000-11-30,335,11,30,2000
"2000-12-01",298.343200683594,4.46611636132002,2000-12-01,336,12,1,2000
"2000-12-02",296.746643066406,4.10107415914536,2000-12-02,337,12,2,2000
"2000-12-03",297.505889892578,2.87773585133255,2000-12-03,338,12,3,2000
"2000-12-04",298.046661376953,2.378501993604,2000-12-04,339,12,4,2000
"2000-12-05",298.066375732422,1.75858207931742,2000-12-05,340,12,5,2000
"2000-12-06",298.636627197266,4.06235487014055,2000-12-06,341,12,6,2000
"2000-12-07",298.504241943359,1.66434774547815,2000-12-07,342,12,7,2000
"2000-12-08",298.404998779297,2.7644491577521,2000-12-08,343,12,8,2000
"2000-12-09",298.041748046875,1.60861457232386,2000-12-09,344,12,9,2000
"2000-12-10",297.854583740234,2.56763981282711,2000-12-10,345,12,10,2000
"2000-12-11",297.654327392578,3.52336157113314,2000-12-11,346,12,11,2000
"2000-12-12",297.707061767578,2.70699413865805,2000-12-12,347,12,12,2000
"2000-12-13",297.702331542969,3.75512528419495,2000-12-13,348,12,13,2000
"2000-12-14",296.891448974609,4.66758222877979,2000-12-14,349,12,14,2000
"2000-12-15",296.373077392578,6.37390102446079,2000-12-15,350,12,15,2000
"2000-12-16",296.896209716797,4.38907833397388,2000-12-16,351,12,16,2000
"2000-12-17",293.162628173828,4.68389546126127,2000-12-17,352,12,17,2000
"2000-12-18",293.400390625,2.92171424906701,2000-12-18,353,12,18,2000
"2000-12-19",294.861541748047,0.0673920470198794,2000-12-19,354,12,19,2000
"2000-12-20",295.221954345703,3.16238108626567,2000-12-20,355,12,20,2000
"2000-12-21",296.716278076172,2.32457670755684,2000-12-21,356,12,21,2000
"2000-12-22",297.492004394531,2.22111156582832,2000-12-22,357,12,22,2000
"2000-12-23",298.115753173828,2.62637066841125,2000-12-23,358,12,23,2000
