"","temp","precip","Date","Nday","Month","Day","Year"
"2000-02-07",296.375823974609,2.83569141570479,2000-02-07,38,2,7,2000
"2000-02-08",296.060150146484,5.08150792121887,2000-02-08,39,2,8,2000
"2000-02-09",296.505340576172,6.60298097133636,2000-02-09,40,2,9,2000
"2000-02-10",296.168670654297,6.79218086600304,2000-02-10,41,2,10,2000
"2000-02-11",295.977813720703,5.26969185471535,2000-02-11,42,2,11,2000
"2000-02-12",296.112396240234,4.63279594480991,2000-02-12,43,2,12,2000
"2000-02-13",295.777770996094,2.95285476744175,2000-02-13,44,2,13,2000
"2000-02-14",297.335662841797,3.85974989831448,2000-02-14,45,2,14,2000
"2000-02-15",297.879669189453,1.83897920977324,2000-02-15,46,2,15,2000
"2000-02-16",297.945129394531,4.10950911045074,2000-02-16,47,2,16,2000
"2000-02-17",295.159027099609,2.98970698565245,2000-02-17,48,2,17,2000
"2000-02-18",294.836181640625,2.71074437280186,2000-02-18,49,2,18,2000
"2000-02-19",295.591278076172,1.8756735031493,2000-02-19,50,2,19,2000
"2000-02-20",296.745025634766,3.35233374871314,2000-02-20,51,2,20,2000
"2000-02-21",297.17041015625,1.46801201160997,2000-02-21,52,2,21,2000
"2000-02-22",297.793365478516,2.92996006645262,2000-02-22,53,2,22,2000
"2000-02-23",296.766082763672,3.88443782925606,2000-02-23,54,2,23,2000
"2000-02-24",297.667449951172,2.81264651753008,2000-02-24,55,2,24,2000
"2000-02-25",298.900238037109,2.42263613082469,2000-02-25,56,2,25,2000
"2000-02-26",298.542724609375,2.30668934434652,2000-02-26,57,2,26,2000
"2000-02-27",297.720703125,2.56477351294598,2000-02-27,58,2,27,2000
"2000-02-28",297.394958496094,3.16594514250755,2000-02-28,59,2,28,2000
"2000-02-29",297.23779296875,3.33433604612947,2000-02-29,60,2,29,2000
"2000-03-01",297.001678466797,5.12161301076412,2000-03-01,61,3,1,2000
"2000-03-02",297.218017578125,5.32732091471553,2000-03-02,62,3,2,2000
"2000-03-03",297.319000244141,3.35587058216333,2000-03-03,63,3,3,2000
"2000-03-04",297.085418701172,2.95904104784131,2000-03-04,64,3,4,2000
"2000-03-05",297.687896728516,3.26632211729884,2000-03-05,65,3,5,2000
"2000-03-06",298.061248779297,0.91844769049203,2000-03-06,66,3,6,2000
"2000-03-07",297.678619384766,2.25973967043683,2000-03-07,67,3,7,2000
"2000-03-08",296.392883300781,2.97778999060392,2000-03-08,68,3,8,2000
"2000-03-09",295.207000732422,2.18787938042078,2000-03-09,69,3,9,2000
"2000-03-10",294.835571289062,3.60529834777117,2000-03-10,70,3,10,2000
"2000-03-11",295.109375,3.72122071310878,2000-03-11,71,3,11,2000
"2000-03-12",295.421752929688,0.964640627382323,2000-03-12,72,3,12,2000
"2000-03-13",295.165374755859,0.7974652267294,2000-03-13,73,3,13,2000
"2000-03-14",295.145111083984,1.12850849039387,2000-03-14,74,3,14,2000
"2000-03-15",296.447479248047,2.28756776638329,2000-03-15,75,3,15,2000
"2000-03-16",297.331024169922,2.16862329328433,2000-03-16,76,3,16,2000
"2000-03-17",297.345672607422,4.37821709364653,2000-03-17,77,3,17,2000
"2000-03-18",297.390625,3.49555659294128,2000-03-18,78,3,18,2000
"2000-03-19",297.103546142578,3.89806867111474,2000-03-19,79,3,19,2000
"2000-03-20",295.584838867188,4.4047577008605,2000-03-20,80,3,20,2000
"2000-03-21",295.82177734375,4.07420057058334,2000-03-21,81,3,21,2000
"2000-03-22",296.952545166016,3.65901099890471,2000-03-22,82,3,22,2000
"2000-03-23",297.695220947266,3.16959163919091,2000-03-23,83,3,23,2000
"2000-03-24",297.464050292969,2.39099432714283,2000-03-24,84,3,24,2000
"2000-03-25",297.417449951172,1.77143937442452,2000-03-25,85,3,25,2000
"2000-03-26",297.197204589844,1.7811183098238,2000-03-26,86,3,26,2000
"2000-03-27",296.203430175781,3.0854150801897,2000-03-27,87,3,27,2000
"2000-03-28",295.969787597656,1.81961799098644,2000-03-28,88,3,28,2000
"2000-03-29",295.700561523438,2.43304272461683,2000-03-29,89,3,29,2000
"2000-03-30",295.426513671875,2.86091858055443,2000-03-30,90,3,30,2000
"2000-03-31",296.179534912109,2.90995029918849,2000-03-31,91,3,31,2000
"2000-04-01",296.710205078125,2.41383833251894,2000-04-01,92,4,1,2000
"2000-04-02",296.052154541016,0.966385871171951,2000-04-02,93,4,2,2000
"2000-04-03",294.610290527344,0.883896995102987,2000-04-03,94,4,3,2000
"2000-04-04",294.746856689453,0.785660365130752,2000-04-04,95,4,4,2000
"2000-04-05",294.346282958984,0.411208876117598,2000-04-05,96,4,5,2000
"2000-04-06",295.001586914062,1.2987999948673,2000-04-06,97,4,6,2000
"2000-04-07",295.238830566406,0.38639762706589,2000-04-07,98,4,7,2000
"2000-04-08",295.240325927734,0.176856882255379,2000-04-08,99,4,8,2000
"2000-04-09",296.037506103516,0.90342747955583,2000-04-09,100,4,9,2000
"2000-04-10",296.134979248047,0.592447374481708,2000-04-10,101,4,10,2000
"2000-04-11",296.053131103516,0.772130901226774,2000-04-11,102,4,11,2000
"2000-04-12",296.750030517578,1.86878124065697,2000-04-12,103,4,12,2000
"2000-04-13",296.655975341797,0.0412373081944679,2000-04-13,104,4,13,2000
"2000-04-14",296.632568359375,0.183228542926372,2000-04-14,105,4,14,2000
"2000-04-15",295.987762451172,0.0856801674023444,2000-04-15,106,4,15,2000
"2000-04-16",295.843017578125,0.550363852773444,2000-04-16,107,4,16,2000
"2000-04-17",295.738189697266,0.575404106173664,2000-04-17,108,4,17,2000
"2000-04-18",296.885833740234,0.947003712586593,2000-04-18,109,4,18,2000
"2000-04-19",296.562652587891,1.99048088118434,2000-04-19,110,4,19,2000
"2000-04-20",294.018218994141,0.469947903453658,2000-04-20,111,4,20,2000
"2000-04-21",290.190246582031,0.00538585844665818,2000-04-21,112,4,21,2000
"2000-04-22",291.082000732422,0.00575448978153759,2000-04-22,113,4,22,2000
"2000-04-23",292.407043457031,0.0699584200345953,2000-04-23,114,4,23,2000
"2000-04-24",293.954498291016,0.000275435842638672,2000-04-24,115,4,24,2000
"2000-04-25",294.5048828125,0.0063255148652388,2000-04-25,116,4,25,2000
"2000-04-26",294.563629150391,0.329088856822636,2000-04-26,117,4,26,2000
"2000-04-27",294.297454833984,0.389346036046419,2000-04-27,118,4,27,2000
"2000-04-28",294.151092529297,0.08081176879125,2000-04-28,119,4,28,2000
"2000-04-29",294.906921386719,0.74349263892509,2000-04-29,120,4,29,2000
"2000-04-30",295.792541503906,0.504737170823546,2000-04-30,121,4,30,2000
"2000-05-01",296.394622802734,1.31874378724024,2000-05-01,122,5,1,2000
"2000-05-02",296.890197753906,1.76495231926674,2000-05-02,123,5,2,2000
"2000-05-03",297.370391845703,0.995342682814226,2000-05-03,124,5,3,2000
"2000-05-04",296.823577880859,0.825112426537089,2000-05-04,125,5,4,2000
"2000-05-05",296.758575439453,0.327261640268262,2000-05-05,126,5,5,2000
"2000-05-06",295.643920898438,0.634948510058166,2000-05-06,127,5,6,2000
"2000-05-07",294.161041259766,0.111829499870055,2000-05-07,128,5,7,2000
"2000-05-08",294.254119873047,0.0212437114848569,2000-05-08,129,5,8,2000
"2000-05-09",294.605865478516,0.0950614827229401,2000-05-09,130,5,9,2000
"2000-05-10",293.234466552734,0.0563042790554391,2000-05-10,131,5,10,2000
"2000-05-11",291.464874267578,0.150935888645108,2000-05-11,132,5,11,2000
"2000-05-12",292.396759033203,0.121080487715204,2000-05-12,133,5,12,2000
"2000-05-13",293.314910888672,0.0388979409289263,2000-05-13,134,5,13,2000
"2000-05-14",293.876251220703,0.000479270919100827,2000-05-14,135,5,14,2000
"2000-05-15",293.545623779297,0.0546282668490221,2000-05-15,136,5,15,2000
"2000-05-16",294.394622802734,0.0196990060453572,2000-05-16,137,5,16,2000
"2000-05-17",293.24072265625,1.13638841515058,2000-05-17,138,5,17,2000
"2000-05-18",289.338348388672,0.00623878968792724,2000-05-18,139,5,18,2000
"2000-05-19",289.527679443359,0.149198976203195,2000-05-19,140,5,19,2000
"2000-05-20",291.347015380859,0.240156680854852,2000-05-20,141,5,20,2000
"2000-05-21",292.11181640625,0.415085552027449,2000-05-21,142,5,21,2000
"2000-05-22",293.538879394531,0.586149476584978,2000-05-22,143,5,22,2000
"2000-05-23",294.426177978516,0.748464515432715,2000-05-23,144,5,23,2000
"2000-05-24",294.199829101562,0.419946796842851,2000-05-24,145,5,24,2000
"2000-05-25",293.026641845703,0.0172623462608499,2000-05-25,146,5,25,2000
"2000-05-26",292.758880615234,0.00217496671766071,2000-05-26,147,5,26,2000
"2000-05-27",293.811431884766,1.43452850031463,2000-05-27,148,5,27,2000
"2000-05-28",293.493560791016,0.804399033853088,2000-05-28,149,5,28,2000
"2000-05-29",289.561706542969,0,2000-05-29,150,5,29,2000
"2000-05-30",290.548919677734,2.7600618039969e-06,2000-05-30,151,5,30,2000
"2000-05-31",293.178833007812,0.400174889354332,2000-05-31,152,5,31,2000
"2000-06-01",293.562530517578,1.93738720007241,2000-06-01,153,6,1,2000
"2000-06-02",293.332092285156,1.24401762610069,2000-06-02,154,6,2,2000
"2000-06-03",294.596313476562,0.75565298134461,2000-06-03,155,6,3,2000
"2000-06-04",295.804016113281,1.08031568813021,2000-06-04,156,6,4,2000
"2000-06-05",294.669555664062,0.129052673164381,2000-06-05,157,6,5,2000
"2000-06-06",293.136993408203,0,2000-06-06,158,6,6,2000
"2000-06-07",293.234497070312,2.3596646911983e-06,2000-06-07,159,6,7,2000
"2000-06-08",294.035827636719,0.0162382710786204,2000-06-08,160,6,8,2000
"2000-06-09",294.796051025391,0.104622941813432,2000-06-09,161,6,9,2000
"2000-06-10",293.936889648438,0.00802012420911069,2000-06-10,162,6,10,2000
"2000-06-11",293.530517578125,0.0511610482810738,2000-06-11,163,6,11,2000
"2000-06-12",294.803070068359,0.349034758017297,2000-06-12,164,6,12,2000
"2000-06-13",295.275054931641,0.279715731769102,2000-06-13,165,6,13,2000
"2000-06-14",296.183227539062,0.164160592737062,2000-06-14,166,6,14,2000
"2000-06-15",295.914154052734,0.132447993075119,2000-06-15,167,6,15,2000
"2000-06-16",296.057586669922,0.0991345332313358,2000-06-16,168,6,16,2000
"2000-06-17",295.071502685547,0.0181482026312665,2000-06-17,169,6,17,2000
"2000-06-18",294.750732421875,0.0492574976942706,2000-06-18,170,6,18,2000
"2000-06-19",295.67041015625,0.520182597218081,2000-06-19,171,6,19,2000
"2000-06-20",295.919586181641,0.653458143118769,2000-06-20,172,6,20,2000
"2000-06-21",292.182647705078,0.282907574146861,2000-06-21,173,6,21,2000
"2000-06-22",290.253662109375,7.96297783267619e-08,2000-06-22,174,6,22,2000
"2000-06-23",291.187164306641,0,2000-06-23,175,6,23,2000
"2000-06-24",294.304962158203,0,2000-06-24,176,6,24,2000
"2000-06-25",294.89697265625,0.000617314216924569,2000-06-25,177,6,25,2000
"2000-06-26",295.673309326172,0.0747609522182699,2000-06-26,178,6,26,2000
"2000-06-27",296.308258056641,0.0242454553051523,2000-06-27,179,6,27,2000
"2000-06-28",294.982269287109,0.000125797303553554,2000-06-28,180,6,28,2000
"2000-06-29",295.034484863281,0.000213929651067701,2000-06-29,181,6,29,2000
"2000-06-30",295.172149658203,0.615539520115931,2000-06-30,182,6,30,2000
"2000-07-01",296.520660400391,0.255590388260316,2000-07-01,183,7,1,2000
"2000-07-02",295.900451660156,0.0095433781565104,2000-07-02,184,7,2,2000
"2000-07-03",295.951202392578,0.64653576829005,2000-07-03,185,7,3,2000
"2000-07-04",294.123016357422,0.470981215126812,2000-07-04,186,7,4,2000
"2000-07-05",294.076812744141,0.303545472561382,2000-07-05,187,7,5,2000
"2000-07-06",294.096343994141,0.269809245393844,2000-07-06,188,7,6,2000
"2000-07-07",294.725463867188,0.341791400162037,2000-07-07,189,7,7,2000
"2000-07-08",295.299865722656,0.409933512011776,2000-07-08,190,7,8,2000
"2000-07-09",296.035980224609,0.236571115402974,2000-07-09,191,7,9,2000
"2000-07-10",295.832672119141,0.00270663925880399,2000-07-10,192,7,10,2000
"2000-07-11",295.764068603516,0.0130746086986733,2000-07-11,193,7,11,2000
"2000-07-12",291.463165283203,0.0857787832565009,2000-07-12,194,7,12,2000
"2000-07-13",289.763153076172,0.0208862066344864,2000-07-13,195,7,13,2000
"2000-07-14",292.441680908203,0.500142407958789,2000-07-14,196,7,14,2000
"2000-07-15",294.794311523438,1.62133104714667,2000-07-15,197,7,15,2000
"2000-07-16",290.717803955078,1.19516160310013,2000-07-16,198,7,16,2000
"2000-07-17",284.319366455078,0,2000-07-17,199,7,17,2000
"2000-07-18",286.233612060547,0,2000-07-18,200,7,18,2000
"2000-07-19",288.983581542969,0.0180505901493007,2000-07-19,201,7,19,2000
"2000-07-20",287.337554931641,0.0683873338857666,2000-07-20,202,7,20,2000
"2000-07-21",290.660034179688,0.208698280854151,2000-07-21,203,7,21,2000
"2000-07-22",294.781036376953,0.508513038337696,2000-07-22,204,7,22,2000
"2000-07-23",290.692932128906,4.87920245528221,2000-07-23,205,7,23,2000
"2000-07-24",287.474151611328,0.162306043998342,2000-07-24,206,7,24,2000
"2000-07-25",289.909393310547,0.329095052978079,2000-07-25,207,7,25,2000
"2000-07-26",291.342987060547,0.163689076089213,2000-07-26,208,7,26,2000
"2000-07-27",291.566680908203,0.0634618908693714,2000-07-27,209,7,27,2000
"2000-07-28",292.628936767578,0.0127833437444878,2000-07-28,210,7,28,2000
"2000-07-29",293.093048095703,0,2000-07-29,211,7,29,2000
"2000-07-30",293.461700439453,0,2000-07-30,212,7,30,2000
"2000-07-31",293.633850097656,0,2000-07-31,213,7,31,2000
"2000-08-01",293.463897705078,0.221045194513863,2000-08-01,214,8,1,2000
"2000-08-02",294.556427001953,0.217696411982615,2000-08-02,215,8,2,2000
"2000-08-03",295.577972412109,0.537288769954102,2000-08-03,216,8,3,2000
"2000-08-04",292.998779296875,0.252853560086805,2000-08-04,217,8,4,2000
"2000-08-05",291.728668212891,0.485835870087612,2000-08-05,218,8,5,2000
"2000-08-06",292.828399658203,2.45261236745864,2000-08-06,219,8,6,2000
"2000-08-07",294.904754638672,0.476622576444427,2000-08-07,220,8,7,2000
"2000-08-08",296.493041992188,0.588044648990035,2000-08-08,221,8,8,2000
"2000-08-09",297.269470214844,0.328951263974886,2000-08-09,222,8,9,2000
"2000-08-10",297.714080810547,0.636728696737919,2000-08-10,223,8,10,2000
"2000-08-11",294.100067138672,0.342291787295835,2000-08-11,224,8,11,2000
"2000-08-12",289.252136230469,0.309150391596631,2000-08-12,225,8,12,2000
"2000-08-13",290.403167724609,0.0042111897499808,2000-08-13,226,8,13,2000
"2000-08-14",295.300689697266,0.102314846195441,2000-08-14,227,8,14,2000
"2000-08-15",297.57275390625,0.143894849270453,2000-08-15,228,8,15,2000
"2000-08-16",296.9765625,1.13434670853894,2000-08-16,229,8,16,2000
"2000-08-17",296.43408203125,0.602139428723603,2000-08-17,230,8,17,2000
"2000-08-18",295.227600097656,0.558108449517022,2000-08-18,231,8,18,2000
"2000-08-19",294.816925048828,0.0798309365271166,2000-08-19,232,8,19,2000
"2000-08-20",296.226654052734,0.0363765351848357,2000-08-20,233,8,20,2000
"2000-08-21",296.336608886719,0.0173835543196219,2000-08-21,234,8,21,2000
"2000-08-22",296.399810791016,0.000108884560177103,2000-08-22,235,8,22,2000
"2000-08-23",296.723968505859,0.0334374461640436,2000-08-23,236,8,23,2000
"2000-08-24",297.845825195312,0.0188794670821153,2000-08-24,237,8,24,2000
"2000-08-25",299.057281494141,0.206572965718806,2000-08-25,238,8,25,2000
"2000-08-26",300.415100097656,0.131674388889223,2000-08-26,239,8,26,2000
"2000-08-27",300.415985107422,0.337006088718596,2000-08-27,240,8,27,2000
"2000-08-28",296.728240966797,1.61688534951827,2000-08-28,241,8,28,2000
"2000-08-29",291.565704345703,1.03735623367538,2000-08-29,242,8,29,2000
"2000-08-30",292.580139160156,1.84765876689926,2000-08-30,243,8,30,2000
"2000-08-31",295.997924804688,0.877364235289861,2000-08-31,244,8,31,2000
"2000-09-01",297.618438720703,1.29949451534776,2000-09-01,245,9,1,2000
"2000-09-02",293.860992431641,1.36452832445502,2000-09-02,246,9,2,2000
"2000-09-03",291.675628662109,2.03735984861851,2000-09-03,247,9,3,2000
"2000-09-04",291.203399658203,1.82659463817254,2000-09-04,248,9,4,2000
"2000-09-05",292.861022949219,2.68097626883537,2000-09-05,249,9,5,2000
"2000-09-06",292.659973144531,2.45497256144881,2000-09-06,250,9,6,2000
"2000-09-07",293.587341308594,0.0822175310458988,2000-09-07,251,9,7,2000
"2000-09-08",294.488250732422,0.512536559898535,2000-09-08,252,9,8,2000
"2000-09-09",295.811676025391,1.88393732486293,2000-09-09,253,9,9,2000
"2000-09-10",297.198516845703,0.947961373254657,2000-09-10,254,9,10,2000
"2000-09-11",297.904296875,0.477149937767535,2000-09-11,255,9,11,2000
"2000-09-12",297.638580322266,0.508702255086973,2000-09-12,256,9,12,2000
"2000-09-13",296.972595214844,1.45196126867086,2000-09-13,257,9,13,2000
"2000-09-14",297.586517333984,0.987525618635118,2000-09-14,258,9,14,2000
"2000-09-15",298.009613037109,1.68972758390009,2000-09-15,259,9,15,2000
"2000-09-16",297.592498779297,1.41736698755994,2000-09-16,260,9,16,2000
"2000-09-17",296.369720458984,1.40898973797448,2000-09-17,261,9,17,2000
"2000-09-18",297.421844482422,0.511526048416272,2000-09-18,262,9,18,2000
"2000-09-19",297.763397216797,0.260756576505287,2000-09-19,263,9,19,2000
"2000-09-20",297.934417724609,0.393872446399996,2000-09-20,264,9,20,2000
"2000-09-21",297.053161621094,0.0508628930528516,2000-09-21,265,9,21,2000
"2000-09-22",298.024597167969,0.00016835913208979,2000-09-22,266,9,22,2000
"2000-09-23",298.215942382812,0.318630264795445,2000-09-23,267,9,23,2000
"2000-09-24",298.277709960938,0.0630155480830581,2000-09-24,268,9,24,2000
"2000-09-25",295.289764404297,0.540126754076482,2000-09-25,269,9,25,2000
"2000-09-26",292.409027099609,0.724474052462028,2000-09-26,270,9,26,2000
"2000-09-27",291.572601318359,1.31748742167838,2000-09-27,271,9,27,2000
"2000-09-28",294.580902099609,2.27074950560927,2000-09-28,272,9,28,2000
"2000-09-29",296.103546142578,1.52619546442293,2000-09-29,273,9,29,2000
"2000-09-30",297.060577392578,1.86864118278027,2000-09-30,274,9,30,2000
"2000-10-01",297.529754638672,2.06182180996984,2000-10-01,275,10,1,2000
"2000-10-02",298.727416992188,0.446060158460512,2000-10-02,276,10,2,2000
"2000-10-03",300.825286865234,0.74736239464255,2000-10-03,277,10,3,2000
"2000-10-04",297.970275878906,1.02148961811326,2000-10-04,278,10,4,2000
"2000-10-05",298.327362060547,1.73020385741256,2000-10-05,279,10,5,2000
"2000-10-06",298.224761962891,1.91620297194459,2000-10-06,280,10,6,2000
"2000-10-07",296.950958251953,0.0157902173086768,2000-10-07,281,10,7,2000
"2000-10-08",297.614990234375,0.00718610936650066,2000-10-08,282,10,8,2000
"2000-10-09",300.381439208984,0.931639619288035,2000-10-09,283,10,9,2000
"2000-10-10",301.485565185547,0.333402846554236,2000-10-10,284,10,10,2000
"2000-10-11",300.899749755859,0.0785321145558555,2000-10-11,285,10,11,2000
"2000-10-12",301.075836181641,0.0409796185012965,2000-10-12,286,10,12,2000
"2000-10-13",300.662872314453,0.393654950513337,2000-10-13,287,10,13,2000
"2000-10-14",301.868438720703,0.0299283056953548,2000-10-14,288,10,14,2000
"2000-10-15",301.930236816406,0.129172385692385,2000-10-15,289,10,15,2000
"2000-10-16",302.367462158203,0.724759011756305,2000-10-16,290,10,16,2000
"2000-10-17",302.530731201172,0.883151569930412,2000-10-17,291,10,17,2000
"2000-10-18",303.251403808594,0.654345181943029,2000-10-18,292,10,18,2000
"2000-10-19",304.333526611328,1.70775811752537,2000-10-19,293,10,19,2000
"2000-10-20",304.415893554688,1.38620383804664,2000-10-20,294,10,20,2000
"2000-10-21",305.142974853516,0.993324707320426,2000-10-21,295,10,21,2000
"2000-10-22",304.5400390625,1.26952778172563,2000-10-22,296,10,22,2000
"2000-10-23",304.546661376953,1.74256473593414,2000-10-23,297,10,23,2000
"2000-10-24",302.254791259766,1.5794817712158,2000-10-24,298,10,24,2000
"2000-10-25",300.505004882812,1.89512306742836,2000-10-25,299,10,25,2000
"2000-10-26",300.990600585938,1.14369670674205,2000-10-26,300,10,26,2000
"2000-10-27",301.238403320312,2.29222048819065,2000-10-27,301,10,27,2000
"2000-10-28",300.3623046875,2.3280681706965,2000-10-28,302,10,28,2000
"2000-10-29",298.351654052734,1.40646368870512,2000-10-29,303,10,29,2000
"2000-10-30",297.875610351562,1.84751595335547,2000-10-30,304,10,30,2000
"2000-10-31",298.489898681641,1.37823107774602,2000-10-31,305,10,31,2000
"2000-11-01",300.766052246094,1.05946170946117,2000-11-01,306,11,1,2000
"2000-11-02",301.640777587891,1.46541631942637,2000-11-02,307,11,2,2000
"2000-11-03",301.024627685547,2.62710934504867,2000-11-03,308,11,3,2000
"2000-11-04",299.661834716797,2.57637071423233,2000-11-04,309,11,4,2000
"2000-11-05",298.428771972656,4.46406544744968,2000-11-05,310,11,5,2000
"2000-11-06",298.422943115234,3.24706580489874,2000-11-06,311,11,6,2000
"2000-11-07",297.568359375,3.96534115076065,2000-11-07,312,11,7,2000
"2000-11-08",298.099304199219,0.951046756468713,2000-11-08,313,11,8,2000
"2000-11-09",299.585418701172,1.90824595163576,2000-11-09,314,11,9,2000
"2000-11-10",300.705261230469,1.93653823435307,2000-11-10,315,11,10,2000
"2000-11-11",299.294738769531,3.2211155667901,2000-11-11,316,11,11,2000
"2000-11-12",298.413604736328,3.10891057923436,2000-11-12,317,11,12,2000
"2000-11-13",298.338684082031,3.71066047996283,2000-11-13,318,11,13,2000
"2000-11-14",297.849426269531,3.38656876608729,2000-11-14,319,11,14,2000
"2000-11-15",296.219177246094,2.25471527129412,2000-11-15,320,11,15,2000
"2000-11-16",297.596649169922,1.55263567669317,2000-11-16,321,11,16,2000
"2000-11-17",297.377288818359,1.91381846833974,2000-11-17,322,11,17,2000
"2000-11-18",295.088531494141,3.80673761852086,2000-11-18,323,11,18,2000
"2000-11-19",294.433227539062,2.77184946835041,2000-11-19,324,11,19,2000
"2000-11-20",296.026580810547,1.102468656376,2000-11-20,325,11,20,2000
"2000-11-21",296.988555908203,1.42664186004549,2000-11-21,326,11,21,2000
"2000-11-22",296.791473388672,2.5165163166821,2000-11-22,327,11,22,2000
"2000-11-23",297.1611328125,1.63183757476509,2000-11-23,328,11,23,2000
"2000-11-24",297.22119140625,1.82309632794932,2000-11-24,329,11,24,2000
"2000-11-25",297.116241455078,2.8057697173208,2000-11-25,330,11,25,2000
"2000-11-26",296.257690429688,2.44978867284954,2000-11-26,331,11,26,2000
"2000-11-27",296.234710693359,1.58281906321645,2000-11-27,332,11,27,2000
"2000-11-28",296.642791748047,1.80067384522408,2000-11-28,333,11,28,2000
"2000-11-29",296.831085205078,3.79826399311423,2000-11-29,334,11,29,2000
"2000-11-30",297.079986572266,4.74415702372789,2000-11-30,335,11,30,2000
"2000-12-01",296.747497558594,1.81345594511367,2000-12-01,336,12,1,2000
"2000-12-02",296.202697753906,0.540078305115458,2000-12-02,337,12,2,2000
"2000-12-03",297.690460205078,1.70143919065595,2000-12-03,338,12,3,2000
"2000-12-04",297.424255371094,3.81265141814947,2000-12-04,339,12,4,2000
"2000-12-05",297.737579345703,1.35242370888591,2000-12-05,340,12,5,2000
"2000-12-06",297.061431884766,0.942770062945783,2000-12-06,341,12,6,2000
"2000-12-07",297.435577392578,0.154890448728111,2000-12-07,342,12,7,2000
"2000-12-08",298.921936035156,0.432888342416845,2000-12-08,343,12,8,2000
"2000-12-09",299.018310546875,1.73251742683351,2000-12-09,344,12,9,2000
"2000-12-10",297.978302001953,3.7787175886333,2000-12-10,345,12,10,2000
"2000-12-11",297.638702392578,3.7828428260982,2000-12-11,346,12,11,2000
"2000-12-12",298.869171142578,2.69860753975809,2000-12-12,347,12,12,2000
"2000-12-13",298.793151855469,4.37927071005106,2000-12-13,348,12,13,2000
"2000-12-14",296.986846923828,5.95768600702286,2000-12-14,349,12,14,2000
"2000-12-15",296.691131591797,4.2624701038003,2000-12-15,350,12,15,2000
"2000-12-16",298.128936767578,2.49397926777601,2000-12-16,351,12,16,2000
"2000-12-17",294.814971923828,3.96070019900799,2000-12-17,352,12,17,2000
"2000-12-18",292.4130859375,6.45411579310894,2000-12-18,353,12,18,2000
"2000-12-19",294.140838623047,5.58413897827268,2000-12-19,354,12,19,2000
"2000-12-20",295.747985839844,2.38618464861065,2000-12-20,355,12,20,2000
"2000-12-21",297.436004638672,1.82903502555564,2000-12-21,356,12,21,2000
"2000-12-22",297.427886962891,1.45796304161195,2000-12-22,357,12,22,2000
