"","temp","precip","Date","Nday","Month","Day","Year"
"2000-04-05",296.126556396484,0.903388453647494,2000-04-05,96,4,5,2000
"2000-04-06",296.800415039062,2.24344878643751,2000-04-06,97,4,6,2000
"2000-04-07",297.005096435547,1.35329011827707,2000-04-07,98,4,7,2000
"2000-04-08",297.116607666016,0.610823322087526,2000-04-08,99,4,8,2000
"2000-04-09",297.352264404297,0.0856380129116587,2000-04-09,100,4,9,2000
"2000-04-10",297.285064697266,0.0720289768651128,2000-04-10,101,4,10,2000
"2000-04-11",297.702484130859,0.277015614847187,2000-04-11,102,4,11,2000
"2000-04-12",298.447296142578,1.52218215004541,2000-04-12,103,4,12,2000
"2000-04-13",299.142303466797,2.71539965789998,2000-04-13,104,4,13,2000
"2000-04-14",298.388427734375,1.62605282478034,2000-04-14,105,4,14,2000
"2000-04-15",296.905059814453,1.12048180121928,2000-04-15,106,4,15,2000
"2000-04-16",295.860931396484,2.03535182960331,2000-04-16,107,4,16,2000
"2000-04-17",295.745025634766,1.15492466371506,2000-04-17,108,4,17,2000
"2000-04-18",296.652099609375,0.351659156964161,2000-04-18,109,4,18,2000
"2000-04-19",298.731262207031,1.48797569796443,2000-04-19,110,4,19,2000
"2000-04-20",297.711242675781,0.647910502855666,2000-04-20,111,4,20,2000
"2000-04-21",296.040191650391,0.458104193361578,2000-04-21,112,4,21,2000
"2000-04-22",295.059844970703,2.2405401323922,2000-04-22,113,4,22,2000
"2000-04-23",294.956512451172,2.91757623851299,2000-04-23,114,4,23,2000
"2000-04-24",295.453826904297,0.526320222478944,2000-04-24,115,4,24,2000
"2000-04-25",294.763336181641,0.0144035261628233,2000-04-25,116,4,25,2000
"2000-04-26",295.065216064453,0.00831217787944638,2000-04-26,117,4,26,2000
"2000-04-27",295.254852294922,0.0477266923189745,2000-04-27,118,4,27,2000
"2000-04-28",295.742218017578,0.0313100921848672,2000-04-28,119,4,28,2000
"2000-04-29",296.148101806641,0.0148303115389012,2000-04-29,120,4,29,2000
"2000-04-30",297.289276123047,0.594156681618188,2000-04-30,121,4,30,2000
"2000-05-01",297.845489501953,0.805387817323208,2000-05-01,122,5,1,2000
"2000-05-02",298.456268310547,0.329434283892624,2000-05-02,123,5,2,2000
"2000-05-03",298.617126464844,0.781832151114941,2000-05-03,124,5,3,2000
"2000-05-04",298.189483642578,0.653651140164584,2000-05-04,125,5,4,2000
"2000-05-05",297.907012939453,0.0222346347734401,2000-05-05,126,5,5,2000
"2000-05-06",298.425506591797,0.182412769553711,2000-05-06,127,5,6,2000
"2000-05-07",296.193267822266,2.87811150681227,2000-05-07,128,5,7,2000
"2000-05-08",294.882354736328,3.24889466166496,2000-05-08,129,5,8,2000
"2000-05-09",294.969787597656,3.72402196191251,2000-05-09,130,5,9,2000
"2000-05-10",293.918060302734,3.50514706224203,2000-05-10,131,5,10,2000
"2000-05-11",294.168304443359,3.57621712982655,2000-05-11,132,5,11,2000
"2000-05-12",293.797515869141,3.92244051396847,2000-05-12,133,5,12,2000
"2000-05-13",294.372528076172,1.44117940426804,2000-05-13,134,5,13,2000
"2000-05-14",294.167877197266,0.0596595758252079,2000-05-14,135,5,14,2000
"2000-05-15",294.963592529297,0.0603298132371037,2000-05-15,136,5,15,2000
"2000-05-16",295.632904052734,0.125646715867333,2000-05-16,137,5,16,2000
"2000-05-17",296.788909912109,0.0806019439038153,2000-05-17,138,5,17,2000
"2000-05-18",295.343872070312,0.438782606535824,2000-05-18,139,5,18,2000
"2000-05-19",293.571624755859,5.84292217064649,2000-05-19,140,5,19,2000
"2000-05-20",292.593780517578,6.83343297243118,2000-05-20,141,5,20,2000
"2000-05-21",292.574066162109,5.54959461092949,2000-05-21,142,5,21,2000
"2000-05-22",292.796691894531,3.42022875417024,2000-05-22,143,5,22,2000
"2000-05-23",292.759826660156,0.0430693511589197,2000-05-23,144,5,23,2000
"2000-05-24",293.387664794922,0.0743704067572253,2000-05-24,145,5,24,2000
"2000-05-25",293.319274902344,0.00162123996790342,2000-05-25,146,5,25,2000
"2000-05-26",294.330474853516,0,2000-05-26,147,5,26,2000
"2000-05-27",293.879791259766,1.3667008023574,2000-05-27,148,5,27,2000
"2000-05-28",293.051849365234,1.96089917456266,2000-05-28,149,5,28,2000
"2000-05-29",291.705261230469,0.0773331704549491,2000-05-29,150,5,29,2000
"2000-05-30",293.006256103516,0.114954714727105,2000-05-30,151,5,30,2000
"2000-05-31",293.649536132812,0.0539623137874514,2000-05-31,152,5,31,2000
"2000-06-01",292.286834716797,3.31611027941108,2000-06-01,153,6,1,2000
"2000-06-02",292.062561035156,6.4413892403245,2000-06-02,154,6,2,2000
"2000-06-03",292.815399169922,3.70795569568872,2000-06-03,155,6,3,2000
"2000-06-04",293.109344482422,2.96350169600919,2000-06-04,156,6,4,2000
"2000-06-05",292.618774414062,0.149183150846511,2000-06-05,157,6,5,2000
"2000-06-06",293.455993652344,0.139676256105304,2000-06-06,158,6,6,2000
"2000-06-07",294.176544189453,0.00768845220045478,2000-06-07,159,6,7,2000
"2000-06-08",294.940124511719,0.00032750110312918,2000-06-08,160,6,8,2000
"2000-06-09",294.71044921875,0.00366103620590863,2000-06-09,161,6,9,2000
"2000-06-10",294.237335205078,0.0771337771366234,2000-06-10,162,6,10,2000
"2000-06-11",294.544830322266,0.0432292763962323,2000-06-11,163,6,11,2000
"2000-06-12",295.146820068359,0.161655713221535,2000-06-12,164,6,12,2000
"2000-06-13",294.934234619141,0.0878431595920119,2000-06-13,165,6,13,2000
"2000-06-14",295.023071289062,0.117824483313598,2000-06-14,166,6,14,2000
"2000-06-15",294.710052490234,0.097582284361124,2000-06-15,167,6,15,2000
"2000-06-16",294.542938232422,0.0330872529302724,2000-06-16,168,6,16,2000
"2000-06-17",294.916870117188,0.000190176732615122,2000-06-17,169,6,17,2000
"2000-06-18",294.802490234375,0.0100597648724943,2000-06-18,170,6,18,2000
"2000-06-19",295.905120849609,0.0512625663996005,2000-06-19,171,6,19,2000
"2000-06-20",295.442047119141,0.348901880322956,2000-06-20,172,6,20,2000
"2000-06-21",293.199890136719,3.54522900655866,2000-06-21,173,6,21,2000
"2000-06-22",291.352935791016,0.116762318151402,2000-06-22,174,6,22,2000
"2000-06-23",291.920562744141,0,2000-06-23,175,6,23,2000
"2000-06-24",292.555297851562,0,2000-06-24,176,6,24,2000
"2000-06-25",294.707855224609,0,2000-06-25,177,6,25,2000
"2000-06-26",295.039215087891,0.00185861687972988,2000-06-26,178,6,26,2000
"2000-06-27",294.72265625,0.0379853545400692,2000-06-27,179,6,27,2000
"2000-06-28",295.550933837891,0.607143560191616,2000-06-28,180,6,28,2000
"2000-06-29",296.1259765625,0.000136597640064906,2000-06-29,181,6,29,2000
"2000-06-30",295.817352294922,0.62794521015644,2000-06-30,182,6,30,2000
"2000-07-01",293.585113525391,1.58933197078295,2000-07-01,183,7,1,2000
"2000-07-02",294.766998291016,0.0187317290686698,2000-07-02,184,7,2,2000
"2000-07-03",294.034545898438,1.47400992321673,2000-07-03,185,7,3,2000
"2000-07-04",293.035766601562,6.9592577368021,2000-07-04,186,7,4,2000
"2000-07-05",292.672180175781,5.77342243492603,2000-07-05,187,7,5,2000
"2000-07-06",293.384765625,0.364209842868149,2000-07-06,188,7,6,2000
"2000-07-07",294.040557861328,0.2154679641244,2000-07-07,189,7,7,2000
"2000-07-08",294.744537353516,0.0608227362341154,2000-07-08,190,7,8,2000
"2000-07-09",295.737487792969,0.00392066770149313,2000-07-09,191,7,9,2000
"2000-07-10",296.050445556641,2.72129492273621e-06,2000-07-10,192,7,10,2000
"2000-07-11",296.225646972656,0.0121541955532087,2000-07-11,193,7,11,2000
"2000-07-12",294.168243408203,1.28383510896882,2000-07-12,194,7,12,2000
"2000-07-13",290.882934570312,5.23229123838246,2000-07-13,195,7,13,2000
"2000-07-14",290.403930664062,3.53727309778333,2000-07-14,196,7,14,2000
"2000-07-15",292.533905029297,0.23204698698828,2000-07-15,197,7,15,2000
"2000-07-16",292.086944580078,2.73290761187673,2000-07-16,198,7,16,2000
"2000-07-17",288.516937255859,0.524470624586684,2000-07-17,199,7,17,2000
"2000-07-18",289.140502929688,0.00413171734017226,2000-07-18,200,7,18,2000
"2000-07-19",290.136260986328,0.000761984963332907,2000-07-19,201,7,19,2000
"2000-07-20",289.938446044922,0.0641436602200969,2000-07-20,202,7,20,2000
"2000-07-21",290.917205810547,0.0643205569897987,2000-07-21,203,7,21,2000
"2000-07-22",294.343536376953,0.111092288284738,2000-07-22,204,7,22,2000
"2000-07-23",292.727111816406,4.02694625128061,2000-07-23,205,7,23,2000
"2000-07-24",289.645050048828,5.88084191083908,2000-07-24,206,7,24,2000
"2000-07-25",290.430236816406,2.09350062906742,2000-07-25,207,7,25,2000
"2000-07-26",291.349822998047,2.08988325018436,2000-07-26,208,7,26,2000
"2000-07-27",291.377227783203,4.36588178575039,2000-07-27,209,7,27,2000
"2000-07-28",290.938507080078,0.907652496433002,2000-07-28,210,7,28,2000
"2000-07-29",290.463500976562,0.000944934249828222,2000-07-29,211,7,29,2000
"2000-07-30",291.016693115234,0.000355566578946309,2000-07-30,212,7,30,2000
"2000-07-31",291.853576660156,0.000866324233356863,2000-07-31,213,7,31,2000
"2000-08-01",292.232788085938,0.115502638043836,2000-08-01,214,8,1,2000
"2000-08-02",294.318145751953,0.516967860341538,2000-08-02,215,8,2,2000
"2000-08-03",294.204254150391,0.788950791524258,2000-08-03,216,8,3,2000
"2000-08-04",291.885162353516,6.61256450414658,2000-08-04,217,8,4,2000
"2000-08-05",289.967254638672,2.19963116978761,2000-08-05,218,8,5,2000
"2000-08-06",290.997344970703,0.368023778154623,2000-08-06,219,8,6,2000
"2000-08-07",293.023895263672,0.285297628201079,2000-08-07,220,8,7,2000
"2000-08-08",294.353057861328,0.208170541729487,2000-08-08,221,8,8,2000
"2000-08-09",296.200134277344,0.0497779991628704,2000-08-09,222,8,9,2000
"2000-08-10",293.681182861328,2.4797228036914,2000-08-10,223,8,10,2000
"2000-08-11",290.961395263672,8.27521601319313,2000-08-11,224,8,11,2000
"2000-08-12",289.263214111328,5.97378226369619,2000-08-12,225,8,12,2000
"2000-08-13",289.668792724609,2.89137558173388,2000-08-13,226,8,13,2000
"2000-08-14",290.002532958984,0.0294362783540691,2000-08-14,227,8,14,2000
"2000-08-15",292.304840087891,0.0113615039404351,2000-08-15,228,8,15,2000
"2000-08-16",292.332366943359,2.89597150761983,2000-08-16,229,8,16,2000
"2000-08-17",292.013519287109,1.93790468014777,2000-08-17,230,8,17,2000
"2000-08-18",292.444732666016,2.8633558654692,2000-08-18,231,8,18,2000
"2000-08-19",291.327667236328,0.648284194525331,2000-08-19,232,8,19,2000
"2000-08-20",292.398529052734,0.0350864703414118,2000-08-20,233,8,20,2000
"2000-08-21",293.727874755859,0.00670776438437315,2000-08-21,234,8,21,2000
"2000-08-22",294.045318603516,4.92368735649507e-06,2000-08-22,235,8,22,2000
"2000-08-23",295.557281494141,0.0231153466217791,2000-08-23,236,8,23,2000
"2000-08-24",296.136199951172,0.121569128045962,2000-08-24,237,8,24,2000
"2000-08-25",297.497375488281,0.106432823145951,2000-08-25,238,8,25,2000
"2000-08-26",299.087951660156,0.107165908013286,2000-08-26,239,8,26,2000
"2000-08-27",296.014617919922,0.719533348768891,2000-08-27,240,8,27,2000
"2000-08-28",294.244506835938,2.06443054764532,2000-08-28,241,8,28,2000
"2000-08-29",291.683868408203,2.82740913424641,2000-08-29,242,8,29,2000
"2000-08-30",293.395233154297,0.619134470820427,2000-08-30,243,8,30,2000
"2000-08-31",294.949432373047,1.32428539171815,2000-08-31,244,8,31,2000
"2000-09-01",295.219360351562,1.82540124288062,2000-09-01,245,9,1,2000
"2000-09-02",293.321929931641,4.51146014034748,2000-09-02,246,9,2,2000
"2000-09-03",291.978363037109,6.6167299747467,2000-09-03,247,9,3,2000
"2000-09-04",291.280548095703,8.42852930724621,2000-09-04,248,9,4,2000
"2000-09-05",291.648132324219,3.43630102276802,2000-09-05,249,9,5,2000
"2000-09-06",291.063934326172,4.3572309538722,2000-09-06,250,9,6,2000
"2000-09-07",292.030059814453,2.73831146582961,2000-09-07,251,9,7,2000
"2000-09-08",293.434844970703,0.391385252587497,2000-09-08,252,9,8,2000
"2000-09-09",294.574371337891,0.355983364628628,2000-09-09,253,9,9,2000
"2000-09-10",295.344024658203,0.10081626594183,2000-09-10,254,9,10,2000
"2000-09-11",297.189788818359,0.295090131607139,2000-09-11,255,9,11,2000
"2000-09-12",297.836486816406,0.273265531403013,2000-09-12,256,9,12,2000
"2000-09-13",297.369720458984,0.252610398223624,2000-09-13,257,9,13,2000
"2000-09-14",296.535736083984,0.58370361616835,2000-09-14,258,9,14,2000
"2000-09-15",297.568206787109,0.756386660330463,2000-09-15,259,9,15,2000
"2000-09-16",295.100006103516,3.53863154351711,2000-09-16,260,9,16,2000
"2000-09-17",293.439056396484,3.9341394007206,2000-09-17,261,9,17,2000
"2000-09-18",293.674774169922,2.73352364450693,2000-09-18,262,9,18,2000
"2000-09-19",295.059936523438,0.239447495090189,2000-09-19,263,9,19,2000
"2000-09-20",296.54833984375,0.0530713532112941,2000-09-20,264,9,20,2000
"2000-09-21",297.381286621094,0.0351738222748281,2000-09-21,265,9,21,2000
"2000-09-22",295.847198486328,0.525359710773046,2000-09-22,266,9,22,2000
"2000-09-23",294.703582763672,1.07737911306322,2000-09-23,267,9,23,2000
"2000-09-24",299.080780029297,0.0709445059893028,2000-09-24,268,9,24,2000
"2000-09-25",293.195373535156,6.04181082104333,2000-09-25,269,9,25,2000
"2000-09-26",291.116058349609,7.35144184529781,2000-09-26,270,9,26,2000
"2000-09-27",291.7568359375,4.28958009183407,2000-09-27,271,9,27,2000
"2000-09-28",292.832855224609,1.32168379588984,2000-09-28,272,9,28,2000
"2000-09-29",293.442413330078,0.0249613773594319,2000-09-29,273,9,29,2000
"2000-09-30",294.453460693359,0.102471892383619,2000-09-30,274,9,30,2000
"2000-10-01",295.058746337891,0.676008151785936,2000-10-01,275,10,1,2000
"2000-10-02",295.255737304688,0.0436450568911368,2000-10-02,276,10,2,2000
"2000-10-03",296.440521240234,0.250748191980023,2000-10-03,277,10,3,2000
"2000-10-04",296.767150878906,0.80260572466068,2000-10-04,278,10,4,2000
"2000-10-05",297.479064941406,3.6294656888349,2000-10-05,279,10,5,2000
"2000-10-06",294.806488037109,4.220278929919,2000-10-06,280,10,6,2000
"2000-10-07",294.184692382812,2.53419984132051,2000-10-07,281,10,7,2000
"2000-10-08",293.891693115234,2.75163193047047,2000-10-08,282,10,8,2000
"2000-10-09",295.251861572266,0.606887938803993,2000-10-09,283,10,9,2000
"2000-10-10",297.672729492188,0.0429988374999084,2000-10-10,284,10,10,2000
"2000-10-11",297.266937255859,0.724438983248547,2000-10-11,285,10,11,2000
"2000-10-12",299.3046875,0.0907723878190154,2000-10-12,286,10,12,2000
"2000-10-13",298.543060302734,0.0129635737514064,2000-10-13,287,10,13,2000
"2000-10-14",297.163055419922,0.041870273737004,2000-10-14,288,10,14,2000
"2000-10-15",296.650299072266,1.07297635357827,2000-10-15,289,10,15,2000
"2000-10-16",297.213806152344,0.985154361464083,2000-10-16,290,10,16,2000
"2000-10-17",298.092590332031,0.0943111829692498,2000-10-17,291,10,17,2000
"2000-10-18",299.833099365234,0.159824500675313,2000-10-18,292,10,18,2000
"2000-10-19",298.297393798828,0.340627765515819,2000-10-19,293,10,19,2000
"2000-10-20",298.107635498047,1.39805868361145,2000-10-20,294,10,20,2000
"2000-10-21",297.336334228516,1.86825470812619,2000-10-21,295,10,21,2000
"2000-10-22",297.217437744141,0.656355420127511,2000-10-22,296,10,22,2000
"2000-10-23",298.715606689453,0.100405465931544,2000-10-23,297,10,23,2000
"2000-10-24",299.011322021484,0.336086461669765,2000-10-24,298,10,24,2000
"2000-10-25",298.028106689453,0.702538380865008,2000-10-25,299,10,25,2000
"2000-10-26",298.594451904297,0.543833878844453,2000-10-26,300,10,26,2000
"2000-10-27",299.544067382812,0.557508632657118,2000-10-27,301,10,27,2000
"2000-10-28",297.150390625,4.32703397795558,2000-10-28,302,10,28,2000
"2000-10-29",294.305755615234,7.13905943930149,2000-10-29,303,10,29,2000
"2000-10-30",293.912719726562,3.12328357063234,2000-10-30,304,10,30,2000
"2000-10-31",295.322601318359,0.159069863220793,2000-10-31,305,10,31,2000
"2000-11-01",295.787200927734,1.11555912718177,2000-11-01,306,11,1,2000
"2000-11-02",296.241363525391,0.953849906567484,2000-11-02,307,11,2,2000
"2000-11-03",298.002807617188,0.501566699673731,2000-11-03,308,11,3,2000
"2000-11-04",296.058990478516,2.20444293692708,2000-11-04,309,11,4,2000
"2000-11-05",295.730865478516,4.07513566315174,2000-11-05,310,11,5,2000
"2000-11-06",296.507568359375,4.71206125617027,2000-11-06,311,11,6,2000
"2000-11-07",295.1962890625,5.33372639119625,2000-11-07,312,11,7,2000
"2000-11-08",294.694366455078,2.30543095618486,2000-11-08,313,11,8,2000
"2000-11-09",295.371215820312,0.246546333481092,2000-11-09,314,11,9,2000
"2000-11-10",296.608245849609,0.154409366165055,2000-11-10,315,11,10,2000
"2000-11-11",296.535308837891,1.24589833291247,2000-11-11,316,11,11,2000
"2000-11-12",297.434753417969,1.69341551372781,2000-11-12,317,11,12,2000
"2000-11-13",299.086730957031,2.99386302381754,2000-11-13,318,11,13,2000
"2000-11-14",296.568176269531,3.86062364093959,2000-11-14,319,11,14,2000
"2000-11-15",294.659271240234,3.43040653318167,2000-11-15,320,11,15,2000
"2000-11-16",295.297149658203,0.552821947261691,2000-11-16,321,11,16,2000
"2000-11-17",296.138702392578,0.934629696421325,2000-11-17,322,11,17,2000
"2000-11-18",295.864898681641,2.81279539316893,2000-11-18,323,11,18,2000
"2000-11-19",295.617156982422,3.87641418725252,2000-11-19,324,11,19,2000
"2000-11-20",296.628784179688,0.768283921759576,2000-11-20,325,11,20,2000
"2000-11-21",296.663665771484,3.2701690774411,2000-11-21,326,11,21,2000
"2000-11-22",296.993621826172,3.75079732388258,2000-11-22,327,11,22,2000
"2000-11-23",296.520172119141,1.13634245470166,2000-11-23,328,11,23,2000
"2000-11-24",299.341644287109,0.732997482642531,2000-11-24,329,11,24,2000
"2000-11-25",299.048217773438,1.10926511697471,2000-11-25,330,11,25,2000
"2000-11-26",296.356323242188,3.47807058691978,2000-11-26,331,11,26,2000
"2000-11-27",296.790679931641,1.16095661837608,2000-11-27,332,11,27,2000
"2000-11-28",298.392150878906,1.19127514213324,2000-11-28,333,11,28,2000
"2000-11-29",299.122741699219,1.87686455994844,2000-11-29,334,11,29,2000
"2000-11-30",297.957244873047,4.59916961193085,2000-11-30,335,11,30,2000
"2000-12-01",296.552185058594,5.26772879064083,2000-12-01,336,12,1,2000
"2000-12-02",296.040252685547,2.48531197756529,2000-12-02,337,12,2,2000
"2000-12-03",297.104858398438,1.15498939645477,2000-12-03,338,12,3,2000
"2000-12-04",298.650177001953,4.92795629799366,2000-12-04,339,12,4,2000
"2000-12-05",297.982055664062,1.74370204782463,2000-12-05,340,12,5,2000
"2000-12-06",295.768798828125,3.58112037926912,2000-12-06,341,12,6,2000
"2000-12-07",296.172210693359,0.823132905177772,2000-12-07,342,12,7,2000
"2000-12-08",296.833709716797,0.513349424669286,2000-12-08,343,12,8,2000
"2000-12-09",297.687896728516,0.0594166356822825,2000-12-09,344,12,9,2000
"2000-12-10",297.984802246094,0.638493659673259,2000-12-10,345,12,10,2000
"2000-12-11",297.648162841797,0.903922035358846,2000-12-11,346,12,11,2000
"2000-12-12",298.572967529297,0.163670168753015,2000-12-12,347,12,12,2000
"2000-12-13",298.311065673828,0.499065504292957,2000-12-13,348,12,13,2000
"2000-12-14",298.972839355469,0.971331268548965,2000-12-14,349,12,14,2000
"2000-12-15",299.571990966797,0.780990484869108,2000-12-15,350,12,15,2000
"2000-12-16",300.735717773438,1.98113152571023,2000-12-16,351,12,16,2000
"2000-12-17",295.519073486328,5.7599894925952,2000-12-17,352,12,17,2000
"2000-12-18",294.104827880859,5.34186405688524,2000-12-18,353,12,18,2000
"2000-12-19",294.623260498047,4.37463040649891,2000-12-19,354,12,19,2000
"2000-12-20",295.577728271484,4.33558643143624,2000-12-20,355,12,20,2000
"2000-12-21",296.542144775391,0.430579596781172,2000-12-21,356,12,21,2000
