"","temp","precip","Date","Nday","Month","Day","Year"
"2000-02-03",298.436859130859,3.20601926743984,2000-02-03,34,2,3,2000
"2000-02-04",298.000335693359,1.6484838668257,2000-02-04,35,2,4,2000
"2000-02-05",298.667358398438,2.89417803287506,2000-02-05,36,2,5,2000
"2000-02-06",298.955596923828,3.24953361973166,2000-02-06,37,2,6,2000
"2000-02-07",297.15966796875,3.83200430124998,2000-02-07,38,2,7,2000
"2000-02-08",296.694244384766,5.11786768585443,2000-02-08,39,2,8,2000
"2000-02-09",296.985809326172,5.35921282321215,2000-02-09,40,2,9,2000
"2000-02-10",297.210327148438,6.83423879742622,2000-02-10,41,2,10,2000
"2000-02-11",297.183532714844,5.83456061780453,2000-02-11,42,2,11,2000
"2000-02-12",296.619232177734,4.64796779304743,2000-02-12,43,2,12,2000
"2000-02-13",296.932708740234,2.74563825502992,2000-02-13,44,2,13,2000
"2000-02-14",298.356811523438,4.07144527882338,2000-02-14,45,2,14,2000
"2000-02-15",298.778747558594,1.96729198470712,2000-02-15,46,2,15,2000
"2000-02-16",298.534973144531,3.97971224784851,2000-02-16,47,2,16,2000
"2000-02-17",296.43896484375,3.08254822157323,2000-02-17,48,2,17,2000
"2000-02-18",295.724853515625,2.78279012721032,2000-02-18,49,2,18,2000
"2000-02-19",296.411926269531,2.32050138898194,2000-02-19,50,2,19,2000
"2000-02-20",297.677978515625,2.78976921737194,2000-02-20,51,2,20,2000
"2000-02-21",298.214019775391,2.21254155423958,2000-02-21,52,2,21,2000
"2000-02-22",298.561584472656,2.74298269301653,2000-02-22,53,2,22,2000
"2000-02-23",297.556427001953,3.88958089798689,2000-02-23,54,2,23,2000
"2000-02-24",298.258605957031,2.93002596311271,2000-02-24,55,2,24,2000
"2000-02-25",300.032409667969,1.89010674133897,2000-02-25,56,2,25,2000
"2000-02-26",299.486083984375,2.11134330555797,2000-02-26,57,2,26,2000
"2000-02-27",298.811859130859,2.39943100628443,2000-02-27,58,2,27,2000
"2000-02-28",297.697357177734,5.07081021368504,2000-02-28,59,2,28,2000
"2000-02-29",297.334808349609,3.29400847293437,2000-02-29,60,2,29,2000
"2000-03-01",297.538116455078,4.38206455484033,2000-03-01,61,3,1,2000
"2000-03-02",297.903900146484,4.54366689920425,2000-03-02,62,3,2,2000
"2000-03-03",298.214172363281,3.18248730152845,2000-03-03,63,3,3,2000
"2000-03-04",297.655395507812,3.63433571904898,2000-03-04,64,3,4,2000
"2000-03-05",298.078216552734,2.94410506635904,2000-03-05,65,3,5,2000
"2000-03-06",298.851287841797,1.51895127259195,2000-03-06,66,3,6,2000
"2000-03-07",298.525604248047,2.76229184865952,2000-03-07,67,3,7,2000
"2000-03-08",297.350250244141,3.40084463171661,2000-03-08,68,3,8,2000
"2000-03-09",296.260711669922,2.14901462453417,2000-03-09,69,3,9,2000
"2000-03-10",295.729125976562,4.77428958564997,2000-03-10,70,3,10,2000
"2000-03-11",295.527984619141,3.01342419162393,2000-03-11,71,3,11,2000
"2000-03-12",296.504425048828,0.833080255426466,2000-03-12,72,3,12,2000
"2000-03-13",296.022491455078,0.507820019032806,2000-03-13,73,3,13,2000
"2000-03-14",295.829345703125,0.414527466113213,2000-03-14,74,3,14,2000
"2000-03-15",297.244049072266,1.97291273390874,2000-03-15,75,3,15,2000
"2000-03-16",298.057281494141,1.59862891957164,2000-03-16,76,3,16,2000
"2000-03-17",298.045562744141,3.7886381521821,2000-03-17,77,3,17,2000
"2000-03-18",298.0947265625,2.93341090530157,2000-03-18,78,3,18,2000
"2000-03-19",297.692413330078,3.09281222708523,2000-03-19,79,3,19,2000
"2000-03-20",297.023956298828,3.89409190416336,2000-03-20,80,3,20,2000
"2000-03-21",296.322113037109,4.2832637950778,2000-03-21,81,3,21,2000
"2000-03-22",297.263732910156,2.11400292813778,2000-03-22,82,3,22,2000
"2000-03-23",298.092681884766,1.80985359661281,2000-03-23,83,3,23,2000
"2000-03-24",298.271331787109,2.00144597887993,2000-03-24,84,3,24,2000
"2000-03-25",297.669403076172,1.92081546224654,2000-03-25,85,3,25,2000
"2000-03-26",297.421173095703,1.56758277304471,2000-03-26,86,3,26,2000
"2000-03-27",298.155914306641,2.73372872173786,2000-03-27,87,3,27,2000
"2000-03-28",296.860076904297,2.03846354206325,2000-03-28,88,3,28,2000
"2000-03-29",296.469757080078,1.31022420618683,2000-03-29,89,3,29,2000
"2000-03-30",295.538818359375,4.75841638073325,2000-03-30,90,3,30,2000
"2000-03-31",296.930847167969,2.73587087541819,2000-03-31,91,3,31,2000
"2000-04-01",297.181549072266,2.70154885947704,2000-04-01,92,4,1,2000
"2000-04-02",296.790771484375,1.14014616131317,2000-04-02,93,4,2,2000
"2000-04-03",295.601196289062,0.571242262376472,2000-04-03,94,4,3,2000
"2000-04-04",295.574676513672,0.47862773766974,2000-04-04,95,4,4,2000
"2000-04-05",295.323181152344,0.41697070391092,2000-04-05,96,4,5,2000
"2000-04-06",295.847625732422,1.40071689555771,2000-04-06,97,4,6,2000
"2000-04-07",295.998596191406,0.230726144043729,2000-04-07,98,4,7,2000
"2000-04-08",296.033294677734,0.164805802057344,2000-04-08,99,4,8,2000
"2000-04-09",296.671936035156,1.03087709832471,2000-04-09,100,4,9,2000
"2000-04-10",296.676330566406,0.415068793503451,2000-04-10,101,4,10,2000
"2000-04-11",296.648773193359,0.57150926918257,2000-04-11,102,4,11,2000
"2000-04-12",297.663452148438,1.15824686968699,2000-04-12,103,4,12,2000
"2000-04-13",297.520568847656,0.0857470561386435,2000-04-13,104,4,13,2000
"2000-04-14",297.617919921875,0.250424828962423,2000-04-14,105,4,14,2000
"2000-04-15",296.859161376953,0.043578191762947,2000-04-15,106,4,15,2000
"2000-04-16",296.437103271484,0.332826648562332,2000-04-16,107,4,16,2000
"2000-04-17",296.055908203125,0.586842197561054,2000-04-17,108,4,17,2000
"2000-04-18",297.970458984375,0.675660479115322,2000-04-18,109,4,18,2000
"2000-04-19",297.026184082031,1.90502035990357,2000-04-19,110,4,19,2000
"2000-04-20",294.273742675781,0.483012742234678,2000-04-20,111,4,20,2000
"2000-04-21",290.895965576172,0.00222547321982347,2000-04-21,112,4,21,2000
"2000-04-22",291.788055419922,2.5695222802824e-05,2000-04-22,113,4,22,2000
"2000-04-23",292.352691650391,0.034651461734029,2000-04-23,114,4,23,2000
"2000-04-24",293.858459472656,8.47370306757966e-05,2000-04-24,115,4,24,2000
"2000-04-25",294.6943359375,5.51135008919346e-05,2000-04-25,116,4,25,2000
"2000-04-26",294.909973144531,0.265051793301609,2000-04-26,117,4,26,2000
"2000-04-27",294.704681396484,0.367091535757936,2000-04-27,118,4,27,2000
"2000-04-28",294.432647705078,0.146541854091993,2000-04-28,119,4,28,2000
"2000-04-29",295.234039306641,0.78721355216112,2000-04-29,120,4,29,2000
"2000-04-30",295.675018310547,0.310086557953582,2000-04-30,121,4,30,2000
"2000-05-01",296.338317871094,1.4075493006967,2000-05-01,122,5,1,2000
"2000-05-02",296.873596191406,1.4547502072528,2000-05-02,123,5,2,2000
"2000-05-03",297.125274658203,0.892318716971204,2000-05-03,124,5,3,2000
"2000-05-04",296.635101318359,0.658618744811974,2000-05-04,125,5,4,2000
"2000-05-05",296.645294189453,0.241873301245505,2000-05-05,126,5,5,2000
"2000-05-06",295.392608642578,0.736359260416066,2000-05-06,127,5,6,2000
"2000-05-07",293.669189453125,0.0650184727783198,2000-05-07,128,5,7,2000
"2000-05-08",293.967681884766,0.00628350018803303,2000-05-08,129,5,8,2000
"2000-05-09",294.569396972656,0.0824837299349497,2000-05-09,130,5,9,2000
"2000-05-10",293.439208984375,0.053948401044245,2000-05-10,131,5,10,2000
"2000-05-11",291.798187255859,0.0318490895799641,2000-05-11,132,5,11,2000
"2000-05-12",292.369415283203,0.0289574251075209,2000-05-12,133,5,12,2000
"2000-05-13",293.311645507812,0.0586097289633472,2000-05-13,134,5,13,2000
"2000-05-14",293.621032714844,0.0283383354092877,2000-05-14,135,5,14,2000
"2000-05-15",293.498077392578,0.0512619950891633,2000-05-15,136,5,15,2000
"2000-05-16",293.759216308594,0.0108615043502809,2000-05-16,137,5,16,2000
"2000-05-17",292.766754150391,1.06454126210883,2000-05-17,138,5,17,2000
"2000-05-18",289.253051757812,0.0129020331203122,2000-05-18,139,5,18,2000
"2000-05-19",289.177398681641,0.0165219912135157,2000-05-19,140,5,19,2000
"2000-05-20",290.452178955078,0.124511264461034,2000-05-20,141,5,20,2000
"2000-05-21",291.88525390625,0.188285998650827,2000-05-21,142,5,21,2000
"2000-05-22",293.449676513672,0.470892217519577,2000-05-22,143,5,22,2000
"2000-05-23",294.144927978516,0.836290863808244,2000-05-23,144,5,23,2000
"2000-05-24",294.476196289062,0.321987472241744,2000-05-24,145,5,24,2000
"2000-05-25",292.860290527344,0.0586514917661418,2000-05-25,146,5,25,2000
"2000-05-26",292.407318115234,0.0107745711377021,2000-05-26,147,5,26,2000
"2000-05-27",294.176971435547,1.13503243579362,2000-05-27,148,5,27,2000
"2000-05-28",293.689178466797,1.67252810853734,2000-05-28,149,5,28,2000
"2000-05-29",289.853057861328,0,2000-05-29,150,5,29,2000
"2000-05-30",290.583404541016,0,2000-05-30,151,5,30,2000
"2000-05-31",293.599395751953,0.422979523053073,2000-05-31,152,5,31,2000
"2000-06-01",294.287475585938,1.67712059617043,2000-06-01,153,6,1,2000
"2000-06-02",293.240936279297,0.567110079107806,2000-06-02,154,6,2,2000
"2000-06-03",294.549774169922,0.2379845820833,2000-06-03,155,6,3,2000
"2000-06-04",295.334930419922,0.616321515641175,2000-06-04,156,6,4,2000
"2000-06-05",294.431274414062,0.181228431142017,2000-06-05,157,6,5,2000
"2000-06-06",292.700775146484,0.00193902403407265,2000-06-06,158,6,6,2000
"2000-06-07",292.743286132812,2.1065797909614e-05,2000-06-07,159,6,7,2000
"2000-06-08",293.695343017578,0.00115850050949007,2000-06-08,160,6,8,2000
"2000-06-09",294.316558837891,0.0101575361331925,2000-06-09,161,6,9,2000
"2000-06-10",293.109741210938,0.00231354309880771,2000-06-10,162,6,10,2000
"2000-06-11",293.416900634766,0.0253378557536053,2000-06-11,163,6,11,2000
"2000-06-12",294.187835693359,0.149107828852721,2000-06-12,164,6,12,2000
"2000-06-13",294.652679443359,0.119750136434959,2000-06-13,165,6,13,2000
"2000-06-14",295.474243164062,0.0512745442759979,2000-06-14,166,6,14,2000
"2000-06-15",294.760833740234,0.0232184028848071,2000-06-15,167,6,15,2000
"2000-06-16",295.095672607422,0.00955598581683859,2000-06-16,168,6,16,2000
"2000-06-17",294.023956298828,0.00208854006814363,2000-06-17,169,6,17,2000
"2000-06-18",293.721099853516,0.0308004827329,2000-06-18,170,6,18,2000
"2000-06-19",295.113433837891,0.510237235808745,2000-06-19,171,6,19,2000
"2000-06-20",294.801116943359,0.41716765484307,2000-06-20,172,6,20,2000
"2000-06-21",291.640960693359,0.101582920876353,2000-06-21,173,6,21,2000
"2000-06-22",290.371826171875,0,2000-06-22,174,6,22,2000
"2000-06-23",290.448547363281,0,2000-06-23,175,6,23,2000
"2000-06-24",293.286407470703,0,2000-06-24,176,6,24,2000
"2000-06-25",293.792144775391,0.000205369707174441,2000-06-25,177,6,25,2000
"2000-06-26",294.638824462891,0.00594594995150999,2000-06-26,178,6,26,2000
"2000-06-27",295.098297119141,0.000669697183184326,2000-06-27,179,6,27,2000
"2000-06-28",293.482574462891,0.000155938930674893,2000-06-28,180,6,28,2000
"2000-06-29",293.361968994141,0.000586056564372939,2000-06-29,181,6,29,2000
"2000-06-30",294.533477783203,0.467445213519568,2000-06-30,182,6,30,2000
"2000-07-01",295.838043212891,0.184564047563981,2000-07-01,183,7,1,2000
"2000-07-02",294.918365478516,0.0110468070320877,2000-07-02,184,7,2,2000
"2000-07-03",295.701538085938,0.682934215466958,2000-07-03,185,7,3,2000
"2000-07-04",294.464477539062,0.477161442802753,2000-07-04,186,7,4,2000
"2000-07-05",293.966125488281,0.239610970922513,2000-07-05,187,7,5,2000
"2000-07-06",293.4990234375,0.236011458109715,2000-07-06,188,7,6,2000
"2000-07-07",294.082885742188,0.303132820059545,2000-07-07,189,7,7,2000
"2000-07-08",294.568756103516,0.247101373737678,2000-07-08,190,7,8,2000
"2000-07-09",295.231964111328,0.204362090007635,2000-07-09,191,7,9,2000
"2000-07-10",294.984039306641,0.00467169070508949,2000-07-10,192,7,10,2000
"2000-07-11",294.726623535156,0.0106210469067789,2000-07-11,193,7,11,2000
"2000-07-12",290.569610595703,0.157316785829607,2000-07-12,194,7,12,2000
"2000-07-13",289.086700439453,0.0887271657047677,2000-07-13,195,7,13,2000
"2000-07-14",291.379852294922,0.11688951170072,2000-07-14,196,7,14,2000
"2000-07-15",294.454467773438,1.15653958226176,2000-07-15,197,7,15,2000
"2000-07-16",290.952178955078,0.933708133261462,2000-07-16,198,7,16,2000
"2000-07-17",285.010101318359,0,2000-07-17,199,7,17,2000
"2000-07-18",286.570678710938,0,2000-07-18,200,7,18,2000
"2000-07-19",289.027191162109,0.00956870365234863,2000-07-19,201,7,19,2000
"2000-07-20",287.951477050781,0.0931491328519769,2000-07-20,202,7,20,2000
"2000-07-21",290.695831298828,0.179301805248542,2000-07-21,203,7,21,2000
"2000-07-22",294.097442626953,0.620131323346868,2000-07-22,204,7,22,2000
"2000-07-23",291.454315185547,4.61576516926289,2000-07-23,205,7,23,2000
"2000-07-24",287.570495605469,0.0420785073520733,2000-07-24,206,7,24,2000
"2000-07-25",290.022369384766,0.302144998274798,2000-07-25,207,7,25,2000
"2000-07-26",291.814331054688,0.1171231577664,2000-07-26,208,7,26,2000
"2000-07-27",292.249633789062,0.0462614284531924,2000-07-27,209,7,27,2000
"2000-07-28",293.679382324219,0.00857360099325888,2000-07-28,210,7,28,2000
"2000-07-29",293.411743164062,0,2000-07-29,211,7,29,2000
"2000-07-30",294.393646240234,0,2000-07-30,212,7,30,2000
"2000-07-31",294.642639160156,6.8715285124199e-06,2000-07-31,213,7,31,2000
"2000-08-01",294.492218017578,0.239830863050884,2000-08-01,214,8,1,2000
"2000-08-02",294.517028808594,0.0274027117636706,2000-08-02,215,8,2,2000
"2000-08-03",295.82373046875,0.110581809417781,2000-08-03,216,8,3,2000
"2000-08-04",294.257568359375,0.168867038446479,2000-08-04,217,8,4,2000
"2000-08-05",293.146942138672,0.443946370127378,2000-08-05,218,8,5,2000
"2000-08-06",294.515899658203,2.88037700904533,2000-08-06,219,8,6,2000
"2000-08-07",295.986114501953,0.43088378520315,2000-08-07,220,8,7,2000
"2000-08-08",297.391143798828,0.650115659460425,2000-08-08,221,8,8,2000
"2000-08-09",297.700134277344,0.229266623500735,2000-08-09,222,8,9,2000
"2000-08-10",299.050659179688,0.182554376634471,2000-08-10,223,8,10,2000
"2000-08-11",295.836730957031,0.242524852750648,2000-08-11,224,8,11,2000
"2000-08-12",291.130401611328,0.137775327290228,2000-08-12,225,8,12,2000
"2000-08-13",291.832214355469,0.000818840420038214,2000-08-13,226,8,13,2000
"2000-08-14",295.738525390625,0.00872453558258712,2000-08-14,227,8,14,2000
"2000-08-15",297.50048828125,0.0681998397717152,2000-08-15,228,8,15,2000
"2000-08-16",297.917633056641,1.06002491246909,2000-08-16,229,8,16,2000
"2000-08-17",297.583831787109,0.293796857818961,2000-08-17,230,8,17,2000
"2000-08-18",296.251678466797,0.131078045758841,2000-08-18,231,8,18,2000
"2000-08-19",295.902191162109,0.0160880852668157,2000-08-19,232,8,19,2000
"2000-08-20",296.601348876953,0.000629504453627305,2000-08-20,233,8,20,2000
"2000-08-21",296.804382324219,0.000530181546366748,2000-08-21,234,8,21,2000
"2000-08-22",296.898162841797,0,2000-08-22,235,8,22,2000
"2000-08-23",297.820953369141,0.0281036819997098,2000-08-23,236,8,23,2000
"2000-08-24",298.749145507812,0.00431208093323221,2000-08-24,237,8,24,2000
"2000-08-25",299.473602294922,0.0960617711534724,2000-08-25,238,8,25,2000
"2000-08-26",301.536193847656,0.21589183935339,2000-08-26,239,8,26,2000
"2000-08-27",300.750274658203,0.315627033104647,2000-08-27,240,8,27,2000
"2000-08-28",296.906280517578,1.45878697943408,2000-08-28,241,8,28,2000
"2000-08-29",291.847290039062,1.12919438525569,2000-08-29,242,8,29,2000
"2000-08-30",294.163146972656,1.70744305825792,2000-08-30,243,8,30,2000
"2000-08-31",296.988800048828,0.667823386109376,2000-08-31,244,8,31,2000
"2000-09-01",298.692016601562,0.992444196795986,2000-09-01,245,9,1,2000
"2000-09-02",295.038055419922,1.13733965437859,2000-09-02,246,9,2,2000
"2000-09-03",292.636901855469,2.23603604361415,2000-09-03,247,9,3,2000
"2000-09-04",292.576141357422,1.90183264017105,2000-09-04,248,9,4,2000
"2000-09-05",293.970062255859,2.55054384097457,2000-09-05,249,9,5,2000
"2000-09-06",293.755676269531,1.85008118674159,2000-09-06,250,9,6,2000
"2000-09-07",294.679779052734,0.0515615803014953,2000-09-07,251,9,7,2000
"2000-09-08",295.333618164062,0.444356124711703,2000-09-08,252,9,8,2000
"2000-09-09",296.544769287109,1.76553435972892,2000-09-09,253,9,9,2000
"2000-09-10",297.830352783203,0.872678141575307,2000-09-10,254,9,10,2000
"2000-09-11",298.39453125,0.558135458355537,2000-09-11,255,9,11,2000
"2000-09-12",298.235565185547,0.650617662351578,2000-09-12,256,9,12,2000
"2000-09-13",297.688751220703,1.27097051683813,2000-09-13,257,9,13,2000
"2000-09-14",298.408111572266,0.66813075914979,2000-09-14,258,9,14,2000
"2000-09-15",299.35009765625,1.80681455135345,2000-09-15,259,9,15,2000
"2000-09-16",298.326568603516,1.48610290884972,2000-09-16,260,9,16,2000
"2000-09-17",297.471923828125,1.28867528709816,2000-09-17,261,9,17,2000
"2000-09-18",298.795532226562,0.554992483812384,2000-09-18,262,9,18,2000
"2000-09-19",299.080780029297,0.228221129002122,2000-09-19,263,9,19,2000
"2000-09-20",298.990386962891,0.402100025207403,2000-09-20,264,9,20,2000
"2000-09-21",298.304779052734,0.0285519061537798,2000-09-21,265,9,21,2000
"2000-09-22",299.341979980469,0.000332922327288543,2000-09-22,266,9,22,2000
"2000-09-23",299.410278320312,0.125419467455458,2000-09-23,267,9,23,2000
"2000-09-24",299.266326904297,0.0396582034809398,2000-09-24,268,9,24,2000
"2000-09-25",297.044342041016,0.45184825733304,2000-09-25,269,9,25,2000
"2000-09-26",293.949066162109,0.749360475165304,2000-09-26,270,9,26,2000
"2000-09-27",292.639007568359,1.45088079664856,2000-09-27,271,9,27,2000
"2000-09-28",295.567565917969,2.64834673330188,2000-09-28,272,9,28,2000
"2000-09-29",296.667022705078,1.47552668617573,2000-09-29,273,9,29,2000
"2000-09-30",297.569030761719,1.29332535667345,2000-09-30,274,9,30,2000
"2000-10-01",297.999176025391,1.82953649898991,2000-10-01,275,10,1,2000
"2000-10-02",299.827667236328,0.3051238201258,2000-10-02,276,10,2,2000
"2000-10-03",301.627349853516,0.529614341336128,2000-10-03,277,10,3,2000
"2000-10-04",299.007385253906,1.22761966951657,2000-10-04,278,10,4,2000
"2000-10-05",299.342346191406,1.77262370800599,2000-10-05,279,10,5,2000
"2000-10-06",299.302886962891,1.8003429651726,2000-10-06,280,10,6,2000
"2000-10-07",298.090942382812,0.0195610949381262,2000-10-07,281,10,7,2000
"2000-10-08",298.647216796875,2.80340827885084e-05,2000-10-08,282,10,8,2000
"2000-10-09",300.895751953125,0.707451971669798,2000-10-09,283,10,9,2000
"2000-10-10",302.085815429688,0.101567162331776,2000-10-10,284,10,10,2000
"2000-10-11",301.808258056641,0.056334650820645,2000-10-11,285,10,11,2000
"2000-10-12",302.2119140625,0.107035917870235,2000-10-12,286,10,12,2000
"2000-10-13",302.555450439453,0.0993811546941288,2000-10-13,287,10,13,2000
"2000-10-14",303.003875732422,0.0106278880630271,2000-10-14,288,10,14,2000
"2000-10-15",303.330963134766,0.118184504215606,2000-10-15,289,10,15,2000
"2000-10-16",303.666595458984,0.648612619070086,2000-10-16,290,10,16,2000
"2000-10-17",303.627105712891,0.613475837783994,2000-10-17,291,10,17,2000
"2000-10-18",303.629333496094,0.420740930363536,2000-10-18,292,10,18,2000
"2000-10-19",304.282440185547,0.903831079951487,2000-10-19,293,10,19,2000
"2000-10-20",305.225128173828,0.555068252040655,2000-10-20,294,10,20,2000
"2000-10-21",305.086334228516,0.449477890564594,2000-10-21,295,10,21,2000
"2000-10-22",305.370758056641,0.970782190765021,2000-10-22,296,10,22,2000
"2000-10-23",305.090942382812,1.79971706401557,2000-10-23,297,10,23,2000
"2000-10-24",303.105072021484,1.69949853233993,2000-10-24,298,10,24,2000
"2000-10-25",301.327270507812,1.79310848005116,2000-10-25,299,10,25,2000
"2000-10-26",302.177764892578,0.951130913570523,2000-10-26,300,10,26,2000
"2000-10-27",302.330841064453,2.45150328241289,2000-10-27,301,10,27,2000
"2000-10-28",300.7509765625,2.49419252946973,2000-10-28,302,10,28,2000
"2000-10-29",299.805114746094,1.34833320789039,2000-10-29,303,10,29,2000
"2000-10-30",299.094024658203,2.64352200366557,2000-10-30,304,10,30,2000
"2000-10-31",299.74609375,1.26727050356567,2000-10-31,305,10,31,2000
"2000-11-01",301.260833740234,1.02760790381581,2000-11-01,306,11,1,2000
"2000-11-02",302.280090332031,1.44058695897547,2000-11-02,307,11,2,2000
"2000-11-03",301.472198486328,2.46249381569214,2000-11-03,308,11,3,2000
"2000-11-04",300.691802978516,2.38041036110371,2000-11-04,309,11,4,2000
"2000-11-05",299.398834228516,4.17144001275301,2000-11-05,310,11,5,2000
"2000-11-06",299.624420166016,2.62780953943729,2000-11-06,311,11,6,2000
"2000-11-07",298.59765625,3.70639247447252,2000-11-07,312,11,7,2000
"2000-11-08",298.861663818359,1.15408654045314,2000-11-08,313,11,8,2000
"2000-11-09",300.284942626953,1.53060361905955,2000-11-09,314,11,9,2000
"2000-11-10",301.174652099609,3.62951187044382,2000-11-10,315,11,10,2000
"2000-11-11",300.385223388672,4.1400042027235,2000-11-11,316,11,11,2000
"2000-11-12",299.063659667969,3.06742702051997,2000-11-12,317,11,12,2000
"2000-11-13",298.734832763672,3.41721529513597,2000-11-13,318,11,13,2000
"2000-11-14",298.417449951172,3.72713204473257,2000-11-14,319,11,14,2000
"2000-11-15",297.048278808594,3.1382302492857,2000-11-15,320,11,15,2000
"2000-11-16",297.707641601562,1.24209038633853,2000-11-16,321,11,16,2000
"2000-11-17",297.634796142578,1.4193516978994,2000-11-17,322,11,17,2000
"2000-11-18",296.291351318359,3.53571866452694,2000-11-18,323,11,18,2000
"2000-11-19",295.234008789062,3.22688394039869,2000-11-19,324,11,19,2000
"2000-11-20",296.627471923828,1.6241800300777,2000-11-20,325,11,20,2000
"2000-11-21",297.446563720703,2.19328507781029,2000-11-21,326,11,21,2000
"2000-11-22",296.974731445312,2.5920473113656,2000-11-22,327,11,22,2000
"2000-11-23",298.346038818359,1.67583112791181,2000-11-23,328,11,23,2000
"2000-11-24",298.28759765625,1.78476245608181,2000-11-24,329,11,24,2000
"2000-11-25",298.062225341797,2.99980412051082,2000-11-25,330,11,25,2000
"2000-11-26",296.999542236328,2.83892875164747,2000-11-26,331,11,26,2000
"2000-11-27",297.220703125,1.25720324553549,2000-11-27,332,11,27,2000
"2000-11-28",297.587799072266,1.60049351025373,2000-11-28,333,11,28,2000
"2000-11-29",297.705749511719,3.61049904674292,2000-11-29,334,11,29,2000
"2000-11-30",297.751190185547,5.02241669595242,2000-11-30,335,11,30,2000
"2000-12-01",297.464935302734,1.79217231972143,2000-12-01,336,12,1,2000
"2000-12-02",297.345275878906,0.550171249298728,2000-12-02,337,12,2,2000
"2000-12-03",298.962280273438,2.22896957583725,2000-12-03,338,12,3,2000
"2000-12-04",298.449645996094,4.18481923267245,2000-12-04,339,12,4,2000
"2000-12-05",298.699188232422,2.44244261458516,2000-12-05,340,12,5,2000
"2000-12-06",298.416259765625,0.97829812951386,2000-12-06,341,12,6,2000
"2000-12-07",298.473968505859,0.0764348276734381,2000-12-07,342,12,7,2000
"2000-12-08",300.169342041016,1.01532576268073,2000-12-08,343,12,8,2000
"2000-12-09",300.641998291016,3.07419988885522,2000-12-09,344,12,9,2000
"2000-12-10",299.802185058594,4.37846454977989,2000-12-10,345,12,10,2000
"2000-12-11",299.037139892578,3.42610489577055,2000-12-11,346,12,11,2000
"2000-12-12",299.320678710938,4.65191075205803,2000-12-12,347,12,12,2000
"2000-12-13",299.633331298828,2.86831795424223,2000-12-13,348,12,13,2000
"2000-12-14",298.382995605469,5.59830015897751,2000-12-14,349,12,14,2000
"2000-12-15",297.588256835938,5.52140606939793,2000-12-15,350,12,15,2000
"2000-12-16",297.624389648438,3.19100593030453,2000-12-16,351,12,16,2000
"2000-12-17",296.190948486328,4.2234625890851,2000-12-17,352,12,17,2000
"2000-12-18",294.0048828125,7.28428766131401,2000-12-18,353,12,18,2000
"2000-12-19",294.775268554688,5.21665256470442,2000-12-19,354,12,19,2000
"2000-12-20",296.230407714844,2.32687284518033,2000-12-20,355,12,20,2000
"2000-12-21",298.323394775391,0.691630151122808,2000-12-21,356,12,21,2000
"2000-12-22",298.105926513672,1.63048342987895,2000-12-22,357,12,22,2000
