"","temp","precip","Date","Nday","Month","Day","Year"
"2000-02-03",305.778656005859,0.191269854227703,2000-02-03,34,2,3,2000
"2000-02-04",302.66015625,0.633167138497811,2000-02-04,35,2,4,2000
"2000-02-05",304.601593017578,0.87013101845514,2000-02-05,36,2,5,2000
"2000-02-06",305.464691162109,2.51180806942284,2000-02-06,37,2,6,2000
"2000-02-07",305.24072265625,4.18439118564129,2000-02-07,38,2,7,2000
"2000-02-08",305.886627197266,2.57193088158965,2000-02-08,39,2,8,2000
"2000-02-09",305.075988769531,2.36594590730965,2000-02-09,40,2,9,2000
"2000-02-10",305.081085205078,1.51097152289003,2000-02-10,41,2,10,2000
"2000-02-11",305.780548095703,1.18688590242527,2000-02-11,42,2,11,2000
"2000-02-12",304.701904296875,1.19164822177845,2000-02-12,43,2,12,2000
"2000-02-13",302.647247314453,2.61855202913284,2000-02-13,44,2,13,2000
"2000-02-14",299.397186279297,4.41612216085196,2000-02-14,45,2,14,2000
"2000-02-15",298.971130371094,4.44402112066746,2000-02-15,46,2,15,2000
"2000-02-16",300.352691650391,2.86028508935124,2000-02-16,47,2,16,2000
"2000-02-17",301.683441162109,2.29194971220568,2000-02-17,48,2,17,2000
"2000-02-18",301.582611083984,3.2549851834774,2000-02-18,49,2,18,2000
"2000-02-19",302.072723388672,2.166705918964,2000-02-19,50,2,19,2000
"2000-02-20",301.998626708984,1.50574051588774,2000-02-20,51,2,20,2000
"2000-02-21",302.19580078125,1.36697337008081,2000-02-21,52,2,21,2000
"2000-02-22",300.709686279297,2.41504220291972,2000-02-22,53,2,22,2000
"2000-02-23",301.439575195312,2.49050585180521,2000-02-23,54,2,23,2000
"2000-02-24",302.252105712891,1.66137710772455,2000-02-24,55,2,24,2000
"2000-02-25",303.357269287109,0.294007536256686,2000-02-25,56,2,25,2000
"2000-02-26",303.919342041016,0.261582723495849,2000-02-26,57,2,26,2000
"2000-02-27",304.5166015625,0.0212660437985051,2000-02-27,58,2,27,2000
"2000-02-28",303.691833496094,1.33692155208701,2000-02-28,59,2,28,2000
"2000-02-29",300.471527099609,3.09723742678761,2000-02-29,60,2,29,2000
"2000-03-01",302.585327148438,1.16657911613584,2000-03-01,61,3,1,2000
"2000-03-02",303.215728759766,2.33693941310048,2000-03-02,62,3,2,2000
"2000-03-03",302.470031738281,3.33223148435354,2000-03-03,63,3,3,2000
"2000-03-04",301.986114501953,2.28505352884531,2000-03-04,64,3,4,2000
"2000-03-05",300.388092041016,2.98531633801758,2000-03-05,65,3,5,2000
"2000-03-06",300.573638916016,3.07249032706022,2000-03-06,66,3,6,2000
"2000-03-07",301.314666748047,1.30598726915196,2000-03-07,67,3,7,2000
"2000-03-08",302.223297119141,1.98446283582598,2000-03-08,68,3,8,2000
"2000-03-09",300.642547607422,3.73303115554154,2000-03-09,69,3,9,2000
"2000-03-10",299.461883544922,4.54662022739649,2000-03-10,70,3,10,2000
"2000-03-11",300.095703125,3.55929166823626,2000-03-11,71,3,11,2000
"2000-03-12",300.624237060547,2.35627099010162,2000-03-12,72,3,12,2000
"2000-03-13",300.147491455078,2.00773120298982,2000-03-13,73,3,13,2000
"2000-03-14",298.367095947266,2.65887133032084,2000-03-14,74,3,14,2000
"2000-03-15",300.090393066406,2.09254859574139,2000-03-15,75,3,15,2000
"2000-03-16",300.496734619141,1.0748593735043,2000-03-16,76,3,16,2000
"2000-03-17",300.797515869141,0.998121378477663,2000-03-17,77,3,17,2000
"2000-03-18",300.044586181641,2.25177781283855,2000-03-18,78,3,18,2000
"2000-03-19",299.472686767578,1.11792290693847,2000-03-19,79,3,19,2000
"2000-03-20",299.732635498047,1.53730607591569,2000-03-20,80,3,20,2000
"2000-03-21",299.937347412109,1.29615045839455,2000-03-21,81,3,21,2000
"2000-03-22",299.926483154297,1.33709009736776,2000-03-22,82,3,22,2000
"2000-03-23",300.350158691406,0.942151993513107,2000-03-23,83,3,23,2000
"2000-03-24",301.014190673828,0.842845880280947,2000-03-24,84,3,24,2000
"2000-03-25",301.112762451172,0.253380672540516,2000-03-25,85,3,25,2000
"2000-03-26",301.654876708984,0.322062775725499,2000-03-26,86,3,26,2000
"2000-03-27",301.079742431641,1.00559971007715,2000-03-27,87,3,27,2000
"2000-03-28",296.648498535156,1.84356135758571,2000-03-28,88,3,28,2000
"2000-03-29",294.661499023438,0.187262471612485,2000-03-29,89,3,29,2000
"2000-03-30",296.870849609375,0.851583666983061,2000-03-30,90,3,30,2000
"2000-03-31",299.721527099609,0.675394247053191,2000-03-31,91,3,31,2000
"2000-04-01",300.173431396484,0.67889672506135,2000-04-01,92,4,1,2000
"2000-04-02",300.028411865234,1.38879980391357,2000-04-02,93,4,2,2000
"2000-04-03",300.210906982422,0.196780778467655,2000-04-03,94,4,3,2000
"2000-04-04",299.921661376953,0.370362469606334,2000-04-04,95,4,4,2000
"2000-04-05",300.809844970703,1.35414439998567,2000-04-05,96,4,5,2000
"2000-04-06",300.658813476562,0.135121010534931,2000-04-06,97,4,6,2000
"2000-04-07",300.598205566406,0.0464095398310747,2000-04-07,98,4,7,2000
"2000-04-08",301.021575927734,0.0239874281346601,2000-04-08,99,4,8,2000
"2000-04-09",300.757873535156,0.152763316766141,2000-04-09,100,4,9,2000
"2000-04-10",300.951080322266,0.000233816897463157,2000-04-10,101,4,10,2000
"2000-04-11",302.001312255859,0.20235755117335,2000-04-11,102,4,11,2000
"2000-04-12",302.205780029297,0.701249364297837,2000-04-12,103,4,12,2000
"2000-04-13",301.129943847656,0.0496093132605893,2000-04-13,104,4,13,2000
"2000-04-14",301.792724609375,0.435883423313498,2000-04-14,105,4,14,2000
"2000-04-15",302.028106689453,0.789064742304618,2000-04-15,106,4,15,2000
"2000-04-16",302.093994140625,0.856918693054467,2000-04-16,107,4,16,2000
"2000-04-17",301.752532958984,1.24501353191226,2000-04-17,108,4,17,2000
"2000-04-18",296.651458740234,3.25720971263945,2000-04-18,109,4,18,2000
"2000-04-19",294.524566650391,0.227659700021832,2000-04-19,110,4,19,2000
"2000-04-20",293.692352294922,0.134732079838557,2000-04-20,111,4,20,2000
"2000-04-21",293.071746826172,0.00128383202167015,2000-04-21,112,4,21,2000
"2000-04-22",294.196563720703,9.62663057575732e-07,2000-04-22,113,4,22,2000
"2000-04-23",296.392730712891,9.62661726759867e-07,2000-04-23,114,4,23,2000
"2000-04-24",296.302795410156,1.42887386861509e-06,2000-04-24,115,4,24,2000
"2000-04-25",298.7666015625,0.0236206434209438,2000-04-25,116,4,25,2000
"2000-04-26",300.065856933594,0.535815952120174,2000-04-26,117,4,26,2000
"2000-04-27",300.142211914062,0.592922251671553,2000-04-27,118,4,27,2000
"2000-04-28",299.376983642578,0.460318836150691,2000-04-28,119,4,28,2000
"2000-04-29",298.525726318359,0.921910796780139,2000-04-29,120,4,29,2000
"2000-04-30",299.057525634766,1.82146675919648,2000-04-30,121,4,30,2000
"2000-05-01",299.465270996094,0.407028662157245,2000-05-01,122,5,1,2000
"2000-05-02",299.190002441406,0.0862217457415682,2000-05-02,123,5,2,2000
"2000-05-03",299.397064208984,0.684743771884314,2000-05-03,124,5,3,2000
"2000-05-04",298.587249755859,1.42157778989122,2000-05-04,125,5,4,2000
"2000-05-05",292.717926025391,0.508941325424075,2000-05-05,126,5,5,2000
"2000-05-06",290.753295898438,0.0407609448263884,2000-05-06,127,5,6,2000
"2000-05-07",291.626861572266,0.00243114777350328,2000-05-07,128,5,7,2000
"2000-05-08",292.679260253906,0.1665863637058,2000-05-08,129,5,8,2000
"2000-05-09",294.278717041016,0.0352179851370238,2000-05-09,130,5,9,2000
"2000-05-10",294.625732421875,0.0322978136291008,2000-05-10,131,5,10,2000
"2000-05-11",294.227874755859,0.00065739799538278,2000-05-11,132,5,11,2000
"2000-05-12",296.160491943359,0.235596250886374,2000-05-12,133,5,12,2000
"2000-05-13",297.436981201172,0.0939779732143506,2000-05-13,134,5,13,2000
"2000-05-14",298.141174316406,0.00936598994262994,2000-05-14,135,5,14,2000
"2000-05-15",299.856475830078,0.159826934956072,2000-05-15,136,5,15,2000
"2000-05-16",295.485107421875,2.47725373652065,2000-05-16,137,5,16,2000
"2000-05-17",291.581207275391,0.0528063575961824,2000-05-17,138,5,17,2000
"2000-05-18",289.837036132812,0.123765266165265,2000-05-18,139,5,18,2000
"2000-05-19",290.618804931641,0.0942371232085861,2000-05-19,140,5,19,2000
"2000-05-20",291.383819580078,0.0623986273694754,2000-05-20,141,5,20,2000
"2000-05-21",292.49658203125,3.48692582008425e-06,2000-05-21,142,5,21,2000
"2000-05-22",294.788238525391,0.00860785879740433,2000-05-22,143,5,22,2000
"2000-05-23",296.350006103516,0.00348745354216362,2000-05-23,144,5,23,2000
"2000-05-24",296.876586914062,0,2000-05-24,145,5,24,2000
"2000-05-25",298.376892089844,0.109077487016066,2000-05-25,146,5,25,2000
"2000-05-26",300.199615478516,1.07660805323394,2000-05-26,147,5,26,2000
"2000-05-27",299.009002685547,0.830909354088362,2000-05-27,148,5,27,2000
"2000-05-28",297.306060791016,0.407466273754835,2000-05-28,149,5,28,2000
"2000-05-29",296.598785400391,0.207435505144531,2000-05-29,150,5,29,2000
"2000-05-30",298.739013671875,1.3325593136251,2000-05-30,151,5,30,2000
"2000-05-31",294.346160888672,1.55549599323422,2000-05-31,152,5,31,2000
"2000-06-01",292.903045654297,1.3097015775711,2000-06-01,153,6,1,2000
"2000-06-02",293.140045166016,0.447114397247788,2000-06-02,154,6,2,2000
"2000-06-03",293.927703857422,2.92962074093521,2000-06-03,155,6,3,2000
"2000-06-04",296.270172119141,0.74714386825643,2000-06-04,156,6,4,2000
"2000-06-05",298.378540039062,0.50354041083483,2000-06-05,157,6,5,2000
"2000-06-06",298.377227783203,0.118153649923443,2000-06-06,158,6,6,2000
"2000-06-07",297.936340332031,0.026899482078079,2000-06-07,159,6,7,2000
"2000-06-08",297.967498779297,1.73500375729054,2000-06-08,160,6,8,2000
"2000-06-09",297.15087890625,0.560917381445961,2000-06-09,161,6,9,2000
"2000-06-10",296.945678710938,0.174016082859453,2000-06-10,162,6,10,2000
"2000-06-11",297.074127197266,0.779244733043015,2000-06-11,163,6,11,2000
"2000-06-12",297.594085693359,0.286053107956633,2000-06-12,164,6,12,2000
"2000-06-13",298.553070068359,0.00862867942225876,2000-06-13,165,6,13,2000
"2000-06-14",300.195587158203,0.0412864223053475,2000-06-14,166,6,14,2000
"2000-06-15",300.166412353516,0.24997021665331,2000-06-15,167,6,15,2000
"2000-06-16",295.879180908203,2.08608022200769,2000-06-16,168,6,16,2000
"2000-06-17",289.124237060547,1.95625856425613,2000-06-17,169,6,17,2000
"2000-06-18",287.882232666016,0.95722721493803,2000-06-18,170,6,18,2000
"2000-06-19",287.278472900391,1.03890252369456,2000-06-19,171,6,19,2000
"2000-06-20",287.179046630859,1.29296033707215,2000-06-20,172,6,20,2000
"2000-06-21",287.018890380859,0.0194365733664199,2000-06-21,173,6,21,2000
"2000-06-22",289.959716796875,0,2000-06-22,174,6,22,2000
"2000-06-23",295.156219482422,0,2000-06-23,175,6,23,2000
"2000-06-24",298.669219970703,0,2000-06-24,176,6,24,2000
"2000-06-25",298.528167724609,0.0158875849891018,2000-06-25,177,6,25,2000
"2000-06-26",298.997222900391,1.38283051477265,2000-06-26,178,6,26,2000
"2000-06-27",300.053375244141,1.17066276964397,2000-06-27,179,6,27,2000
"2000-06-28",299.35595703125,8.91642758791704e-06,2000-06-28,180,6,28,2000
"2000-06-29",299.474273681641,0.80152669426005,2000-06-29,181,6,29,2000
"2000-06-30",298.691375732422,2.12884912081063,2000-06-30,182,6,30,2000
"2000-07-01",300.453277587891,0.0237025813916025,2000-07-01,183,7,1,2000
"2000-07-02",298.732482910156,1.28907213753472,2000-07-02,184,7,2,2000
"2000-07-03",290.379913330078,0.53001409873832,2000-07-03,185,7,3,2000
"2000-07-04",292.908813476562,0.0320685415350113,2000-07-04,186,7,4,2000
"2000-07-05",296.710601806641,0.045595523822783,2000-07-05,187,7,5,2000
"2000-07-06",296.278961181641,0,2000-07-06,188,7,6,2000
"2000-07-07",296.688018798828,0,2000-07-07,189,7,7,2000
"2000-07-08",297.838287353516,0.135206570981609,2000-07-08,190,7,8,2000
"2000-07-09",297.392425537109,1.56372603453929,2000-07-09,191,7,9,2000
"2000-07-10",293.091796875,2.63983858935535,2000-07-10,192,7,10,2000
"2000-07-11",282.778381347656,3.82716918736696,2000-07-11,193,7,11,2000
"2000-07-12",283.029571533203,0.951409099567627,2000-07-12,194,7,12,2000
"2000-07-13",280.865844726562,0.000718388127324943,2000-07-13,195,7,13,2000
"2000-07-14",283.468048095703,0.00565529222444638,2000-07-14,196,7,14,2000
"2000-07-15",290.086639404297,0.00279319196033612,2000-07-15,197,7,15,2000
"2000-07-16",285.542022705078,0.000125445221783593,2000-07-16,198,7,16,2000
"2000-07-17",283.858917236328,0,2000-07-17,199,7,17,2000
"2000-07-18",288.104370117188,0,2000-07-18,200,7,18,2000
"2000-07-19",286.821472167969,0.0201786050511146,2000-07-19,201,7,19,2000
"2000-07-20",285.521453857422,0.114601015651715,2000-07-20,202,7,20,2000
"2000-07-21",290.269073486328,0,2000-07-21,203,7,21,2000
"2000-07-22",291.316192626953,2.5903209792159,2000-07-22,204,7,22,2000
"2000-07-23",287.298736572266,1.26367122837152,2000-07-23,205,7,23,2000
"2000-07-24",285.733428955078,0.0156439044837175,2000-07-24,206,7,24,2000
"2000-07-25",288.348846435547,0.000250542171670531,2000-07-25,207,7,25,2000
"2000-07-26",289.445190429688,3.18334277835675e-05,2000-07-26,208,7,26,2000
"2000-07-27",293.133758544922,0,2000-07-27,209,7,27,2000
"2000-07-28",296.922546386719,0,2000-07-28,210,7,28,2000
"2000-07-29",296.826446533203,0.00250919219524803,2000-07-29,211,7,29,2000
"2000-07-30",296.476989746094,0.545236508187372,2000-07-30,212,7,30,2000
"2000-07-31",296.267974853516,0.733217593398876,2000-07-31,213,7,31,2000
"2000-08-01",297.102264404297,0.353629730438115,2000-08-01,214,8,1,2000
"2000-08-02",296.048614501953,1.23671386155183,2000-08-02,215,8,2,2000
"2000-08-03",295.006683349609,1.45653501246125,2000-08-03,216,8,3,2000
"2000-08-04",295.153411865234,0.0243148691763508,2000-08-04,217,8,4,2000
"2000-08-05",295.820465087891,0.0118653496685539,2000-08-05,218,8,5,2000
"2000-08-06",298.752532958984,0.954753321859073,2000-08-06,219,8,6,2000
"2000-08-07",298.860137939453,2.45863740282459e-05,2000-08-07,220,8,7,2000
"2000-08-08",299.006072998047,0.293914313017751,2000-08-08,221,8,8,2000
"2000-08-09",298.903900146484,0.189085942231031,2000-08-09,222,8,9,2000
"2000-08-10",293.746948242188,1.97061910713091,2000-08-10,223,8,10,2000
"2000-08-11",289.757293701172,0.934536130167544,2000-08-11,224,8,11,2000
"2000-08-12",289.785675048828,0.184506504097953,2000-08-12,225,8,12,2000
"2000-08-13",293.439300537109,0,2000-08-13,226,8,13,2000
"2000-08-14",297.674713134766,0.00181925938522909,2000-08-14,227,8,14,2000
"2000-08-15",299.325042724609,0.141794449393046,2000-08-15,228,8,15,2000
"2000-08-16",296.499359130859,0.216493421538267,2000-08-16,229,8,16,2000
"2000-08-17",299.609527587891,0.318230989505537,2000-08-17,230,8,17,2000
"2000-08-18",300.119537353516,0.236664969386766,2000-08-18,231,8,18,2000
"2000-08-19",300.295135498047,0.00237577131344935,2000-08-19,232,8,19,2000
"2000-08-20",299.978302001953,0,2000-08-20,233,8,20,2000
"2000-08-21",300.532897949219,1.36021120582253e-12,2000-08-21,234,8,21,2000
"2000-08-22",300.877349853516,0.0402706986760677,2000-08-22,235,8,22,2000
"2000-08-23",301.259429931641,0.0445300496648997,2000-08-23,236,8,23,2000
"2000-08-24",301.218872070312,0,2000-08-24,237,8,24,2000
"2000-08-25",301.167938232422,0.0502743722172454,2000-08-25,238,8,25,2000
"2000-08-26",301.105194091797,0.335854517819826,2000-08-26,239,8,26,2000
"2000-08-27",296.459259033203,1.05758628164767,2000-08-27,240,8,27,2000
"2000-08-28",294.063171386719,2.65042526077872,2000-08-28,241,8,28,2000
"2000-08-29",292.283813476562,0.756281739100814,2000-08-29,242,8,29,2000
"2000-08-30",295.761138916016,1.93357895966619,2000-08-30,243,8,30,2000
"2000-08-31",299.380401611328,1.85772600150813,2000-08-31,244,8,31,2000
"2000-09-01",291.812469482422,0.929566002450883,2000-09-01,245,9,1,2000
"2000-09-02",290.788055419922,0.596018285687023,2000-09-02,246,9,2,2000
"2000-09-03",291.963409423828,0.232027122722911,2000-09-03,247,9,3,2000
"2000-09-04",294.706665039062,0.406617226340245,2000-09-04,248,9,4,2000
"2000-09-05",298.187194824219,0.787887249494815,2000-09-05,249,9,5,2000
"2000-09-06",298.46728515625,0.189866341614106,2000-09-06,250,9,6,2000
"2000-09-07",299.575286865234,0.348034705210011,2000-09-07,251,9,7,2000
"2000-09-08",301.944946289062,0.728439254220575,2000-09-08,252,9,8,2000
"2000-09-09",303.988433837891,0.484740549854905,2000-09-09,253,9,9,2000
"2000-09-10",305.139617919922,0.169039940294169,2000-09-10,254,9,10,2000
"2000-09-11",305.742523193359,0.158614555259874,2000-09-11,255,9,11,2000
"2000-09-12",305.047424316406,1.59402226749808,2000-09-12,256,9,12,2000
"2000-09-13",305.065032958984,2.21704375464469,2000-09-13,257,9,13,2000
"2000-09-14",298.815032958984,2.40678606153233,2000-09-14,258,9,14,2000
"2000-09-15",294.50732421875,0.158402855632204,2000-09-15,259,9,15,2000
"2000-09-16",296.266326904297,0,2000-09-16,260,9,16,2000
"2000-09-17",299.798736572266,0.000503766935707972,2000-09-17,261,9,17,2000
"2000-09-18",304.591430664062,0.102913348171569,2000-09-18,262,9,18,2000
"2000-09-19",306.080780029297,0.180065736472898,2000-09-19,263,9,19,2000
"2000-09-20",306.15380859375,0.0055806632644817,2000-09-20,264,9,20,2000
"2000-09-21",305.416442871094,0.410823228293767,2000-09-21,265,9,21,2000
"2000-09-22",300.730010986328,0.680503453972051,2000-09-22,266,9,22,2000
"2000-09-23",303.328582763672,0.0755992545304878,2000-09-23,267,9,23,2000
"2000-09-24",298.482452392578,2.12786177254748,2000-09-24,268,9,24,2000
"2000-09-25",292.711303710938,0.461403967057035,2000-09-25,269,9,25,2000
"2000-09-26",291.37841796875,0.970191780746973,2000-09-26,270,9,26,2000
"2000-09-27",295.326171875,0.536023061151354,2000-09-27,271,9,27,2000
"2000-09-28",299.650238037109,0.451593525067437,2000-09-28,272,9,28,2000
"2000-09-29",301.580444335938,0.8272962784431,2000-09-29,273,9,29,2000
"2000-09-30",302.435577392578,0.667846395168453,2000-09-30,274,9,30,2000
"2000-10-01",303.396942138672,0.171142314799908,2000-10-01,275,10,1,2000
"2000-10-02",305.038940429688,0.0122917712086519,2000-10-02,276,10,2,2000
"2000-10-03",305.647552490234,0.0837937364121899,2000-10-03,277,10,3,2000
"2000-10-04",305.168182373047,1.6911910006238,2000-10-04,278,10,4,2000
"2000-10-05",300.066955566406,0.59919306141137,2000-10-05,279,10,5,2000
"2000-10-06",301.323089599609,0.00470750074282478,2000-10-06,280,10,6,2000
"2000-10-07",303.605255126953,0.0633547323565153,2000-10-07,281,10,7,2000
"2000-10-08",304.754638671875,0.153406055915184,2000-10-08,282,10,8,2000
"2000-10-09",307.039642333984,0.309056888698251,2000-10-09,283,10,9,2000
"2000-10-10",306.282745361328,1.1162536036416,2000-10-10,284,10,10,2000
"2000-10-11",306.05859375,0.242084842757322,2000-10-11,285,10,11,2000
"2000-10-12",305.746734619141,0.330760531709529,2000-10-12,286,10,12,2000
"2000-10-13",308.164825439453,0.352874418647843,2000-10-13,287,10,13,2000
"2000-10-14",307.622344970703,0.44730625738157,2000-10-14,288,10,14,2000
"2000-10-15",307.299377441406,0.250509953070946,2000-10-15,289,10,15,2000
"2000-10-16",307.430267333984,0.160334308297024,2000-10-16,290,10,16,2000
"2000-10-17",308.390106201172,0.419734277860101,2000-10-17,291,10,17,2000
"2000-10-18",308.234161376953,0.394097798994153,2000-10-18,292,10,18,2000
"2000-10-19",308.088104248047,0.110436779214069,2000-10-19,293,10,19,2000
"2000-10-20",308.277221679688,0.165626908015838,2000-10-20,294,10,20,2000
"2000-10-21",308.052490234375,0.16047919970697,2000-10-21,295,10,21,2000
"2000-10-22",309.211273193359,0.398887501539093,2000-10-22,296,10,22,2000
"2000-10-23",307.130645751953,1.71799075437676,2000-10-23,297,10,23,2000
"2000-10-24",302.159759521484,1.74847617559135,2000-10-24,298,10,24,2000
"2000-10-25",302.401153564453,0.77539180504391,2000-10-25,299,10,25,2000
"2000-10-26",303.511108398438,0.437754365615547,2000-10-26,300,10,26,2000
"2000-10-27",302.834106445312,1.54244125090554,2000-10-27,301,10,27,2000
"2000-10-28",297.366851806641,2.27723257354228,2000-10-28,302,10,28,2000
"2000-10-29",299.652130126953,0.226268269514549,2000-10-29,303,10,29,2000
"2000-10-30",303.755157470703,0.222892958161538,2000-10-30,304,10,30,2000
"2000-10-31",304.805328369141,0.965967117750552,2000-10-31,305,10,31,2000
"2000-11-01",304.462677001953,0.19717951642815,2000-11-01,306,11,1,2000
"2000-11-02",301.219879150391,1.57772664818913,2000-11-02,307,11,2,2000
"2000-11-03",299.105682373047,1.53136580809951,2000-11-03,308,11,3,2000
"2000-11-04",302.354888916016,2.32672759518027,2000-11-04,309,11,4,2000
"2000-11-05",301.783905029297,1.34384364052676,2000-11-05,310,11,5,2000
"2000-11-06",300.681732177734,1.76638073846698,2000-11-06,311,11,6,2000
"2000-11-07",302.6806640625,0.18115248966933,2000-11-07,312,11,7,2000
"2000-11-08",303.258819580078,0.740837326738983,2000-11-08,313,11,8,2000
"2000-11-09",302.996551513672,1.15107037645066,2000-11-09,314,11,9,2000
"2000-11-10",303.997894287109,0.78680207207799,2000-11-10,315,11,10,2000
"2000-11-11",305.130676269531,0.718384540639818,2000-11-11,316,11,11,2000
"2000-11-12",303.363800048828,0.571523872204125,2000-11-12,317,11,12,2000
"2000-11-13",299.835113525391,2.27392153732944,2000-11-13,318,11,13,2000
"2000-11-14",297.454254150391,3.26462856307626,2000-11-14,319,11,14,2000
"2000-11-15",295.093536376953,0.753623143894401,2000-11-15,320,11,15,2000
"2000-11-16",295.392852783203,0.165660966325959,2000-11-16,321,11,16,2000
"2000-11-17",298.126312255859,0.136855816339079,2000-11-17,322,11,17,2000
"2000-11-18",300.162109375,0.577900956966914,2000-11-18,323,11,18,2000
"2000-11-19",301.925079345703,0.824881165521219,2000-11-19,324,11,19,2000
"2000-11-20",300.471893310547,0.98320668098313,2000-11-20,325,11,20,2000
"2000-11-21",299.625274658203,2.01461374200881,2000-11-21,326,11,21,2000
"2000-11-22",300.395629882812,0.0528720648107992,2000-11-22,327,11,22,2000
"2000-11-23",301.9619140625,0.384935739391949,2000-11-23,328,11,23,2000
"2000-11-24",301.887847900391,0.08303219266827,2000-11-24,329,11,24,2000
"2000-11-25",299.939178466797,1.59532497730106,2000-11-25,330,11,25,2000
"2000-11-26",300.399291992188,0.588152843061835,2000-11-26,331,11,26,2000
"2000-11-27",301.9951171875,0.564541971078143,2000-11-27,332,11,27,2000
"2000-11-28",302.403228759766,0.94800887349993,2000-11-28,333,11,28,2000
"2000-11-29",301.372406005859,1.12152585372678,2000-11-29,334,11,29,2000
"2000-11-30",300.679901123047,2.848259691149,2000-11-30,335,11,30,2000
"2000-12-01",300.096771240234,1.60123536270112,2000-12-01,336,12,1,2000
"2000-12-02",301.639221191406,2.02485331264324,2000-12-02,337,12,2,2000
"2000-12-03",301.614624023438,2.3551321849227,2000-12-03,338,12,3,2000
"2000-12-04",299.888763427734,1.36417294666171,2000-12-04,339,12,4,2000
"2000-12-05",297.307586669922,1.6906519530894,2000-12-05,340,12,5,2000
"2000-12-06",295.985260009766,0.000224632574229712,2000-12-06,341,12,6,2000
"2000-12-07",299.946319580078,0.0095603496787362,2000-12-07,342,12,7,2000
"2000-12-08",302.096405029297,0.699999127071351,2000-12-08,343,12,8,2000
"2000-12-09",302.231201171875,1.23859648965299,2000-12-09,344,12,9,2000
"2000-12-10",302.142669677734,1.11210362706333,2000-12-10,345,12,10,2000
"2000-12-11",301.750366210938,1.38251385930926,2000-12-11,346,12,11,2000
"2000-12-12",301.869171142578,2.01103715691715,2000-12-12,347,12,12,2000
"2000-12-13",301.512542724609,1.51258794136811,2000-12-13,348,12,13,2000
"2000-12-14",300.379730224609,2.58852140232921,2000-12-14,349,12,14,2000
"2000-12-15",301.479522705078,2.70008712634444,2000-12-15,350,12,15,2000
"2000-12-16",298.678741455078,0.167572541598929,2000-12-16,351,12,16,2000
"2000-12-17",293.930694580078,8.63069083431936e-13,2000-12-17,352,12,17,2000
"2000-12-18",296.178375244141,0.0798780980675815,2000-12-18,353,12,18,2000
"2000-12-19",300.032745361328,1.04598112870008,2000-12-19,354,12,19,2000
"2000-12-20",301.279571533203,0.337441209179815,2000-12-20,355,12,20,2000
"2000-12-21",302.143035888672,0.237852098971416,2000-12-21,356,12,21,2000
"2000-12-22",304.278778076172,1.09853245447448,2000-12-22,357,12,22,2000
"2000-12-23",303.878448486328,0.441019190519,2000-12-23,358,12,23,2000
