"","temp","precip","Date","Nday","Month","Day","Year"
"2000-03-18",299.7412109375,2.49893849343061,2000-03-18,78,3,18,2000
"2000-03-19",300.030609130859,2.8732944726944,2000-03-19,79,3,19,2000
"2000-03-20",300.007354736328,4.7249069288373,2000-03-20,80,3,20,2000
"2000-03-21",299.724456787109,3.75343669578433,2000-03-21,81,3,21,2000
"2000-03-22",299.791717529297,1.14441273245029,2000-03-22,82,3,22,2000
"2000-03-23",299.828674316406,2.90601847320795,2000-03-23,83,3,23,2000
"2000-03-24",299.439300537109,3.85342267155647,2000-03-24,84,3,24,2000
"2000-03-25",299.487762451172,4.24971728026867,2000-03-25,85,3,25,2000
"2000-03-26",299.620391845703,4.2278561219573,2000-03-26,86,3,26,2000
"2000-03-27",299.049774169922,4.43421579152346,2000-03-27,87,3,27,2000
"2000-03-28",299.022186279297,4.88318660855293,2000-03-28,88,3,28,2000
"2000-03-29",297.993194580078,5.4862457215786,2000-03-29,89,3,29,2000
"2000-03-30",298.415771484375,5.42038534581661,2000-03-30,90,3,30,2000
"2000-03-31",297.974456787109,6.92383728921413,2000-03-31,91,3,31,2000
"2000-04-01",298.667877197266,5.26225836575031,2000-04-01,92,4,1,2000
"2000-04-02",298.409271240234,3.76687800884247,2000-04-02,93,4,2,2000
"2000-04-03",298.445922851562,4.61778870224953,2000-04-03,94,4,3,2000
"2000-04-04",299.325958251953,4.4700945392251,2000-04-04,95,4,4,2000
"2000-04-05",299.223907470703,4.2784978300333,2000-04-05,96,4,5,2000
"2000-04-06",298.863891601562,4.28529027104378,2000-04-06,97,4,6,2000
"2000-04-07",298.133361816406,4.68140930496156,2000-04-07,98,4,7,2000
"2000-04-08",298.529388427734,5.59244715422392,2000-04-08,99,4,8,2000
"2000-04-09",298.363342285156,3.07659798115492,2000-04-09,100,4,9,2000
"2000-04-10",298.522674560547,6.66898287832737,2000-04-10,101,4,10,2000
"2000-04-11",298.958343505859,5.94091849774122,2000-04-11,102,4,11,2000
"2000-04-12",298.900421142578,4.70531815290451,2000-04-12,103,4,12,2000
"2000-04-13",299.083068847656,4.95478454232216,2000-04-13,104,4,13,2000
"2000-04-14",298.884521484375,4.91577665507793,2000-04-14,105,4,14,2000
"2000-04-15",298.828247070312,4.38518940657377,2000-04-15,106,4,15,2000
"2000-04-16",298.743743896484,4.19799965247512,2000-04-16,107,4,16,2000
"2000-04-17",298.423736572266,4.02917069196701,2000-04-17,108,4,17,2000
"2000-04-18",298.928131103516,4.18847336620092,2000-04-18,109,4,18,2000
"2000-04-19",299.438293457031,4.29824045300484,2000-04-19,110,4,19,2000
"2000-04-20",299.818023681641,3.15916652977467,2000-04-20,111,4,20,2000
"2000-04-21",299.579895019531,4.27137613296509,2000-04-21,112,4,21,2000
"2000-04-22",299.606079101562,3.2972504645586,2000-04-22,113,4,22,2000
"2000-04-23",299.429168701172,3.52385438978672,2000-04-23,114,4,23,2000
"2000-04-24",299.206451416016,4.98720887303352,2000-04-24,115,4,24,2000
"2000-04-25",299.166015625,4.0869073048234,2000-04-25,116,4,25,2000
"2000-04-26",299.575622558594,1.68179239332676,2000-04-26,117,4,26,2000
"2000-04-27",299.048461914062,3.72806596755981,2000-04-27,118,4,27,2000
"2000-04-28",299.488311767578,3.68696207739413,2000-04-28,119,4,28,2000
"2000-04-29",299.371429443359,3.38126176223159,2000-04-29,120,4,29,2000
"2000-04-30",298.907135009766,3.03313224390149,2000-04-30,121,4,30,2000
"2000-05-01",298.923614501953,3.45098885521293,2000-05-01,122,5,1,2000
"2000-05-02",299.441314697266,3.02961421012878,2000-05-02,123,5,2,2000
"2000-05-03",299.999938964844,4.42307022213936,2000-05-03,124,5,3,2000
"2000-05-04",300.013702392578,3.9797086045146,2000-05-04,125,5,4,2000
"2000-05-05",299.952911376953,4.51452934741974,2000-05-05,126,5,5,2000
"2000-05-06",299.417358398438,2.6669522728771,2000-05-06,127,5,6,2000
"2000-05-07",299.708587646484,2.49459876865149,2000-05-07,128,5,7,2000
"2000-05-08",299.769073486328,3.42156278342009,2000-05-08,129,5,8,2000
"2000-05-09",298.894927978516,3.38731659203768,2000-05-09,130,5,9,2000
"2000-05-10",299.274810791016,2.56821041181684,2000-05-10,131,5,10,2000
"2000-05-11",299.602569580078,2.79200231470168,2000-05-11,132,5,11,2000
"2000-05-12",299.633148193359,4.01872490346432,2000-05-12,133,5,12,2000
"2000-05-13",299.393676757812,3.54043640196323,2000-05-13,134,5,13,2000
"2000-05-14",299.529205322266,2.40851368941367,2000-05-14,135,5,14,2000
"2000-05-15",299.330444335938,3.69211019948125,2000-05-15,136,5,15,2000
"2000-05-16",299.339935302734,2.2243183106184,2000-05-16,137,5,16,2000
"2000-05-17",299.884613037109,3.55766250938177,2000-05-17,138,5,17,2000
"2000-05-18",299.752075195312,2.64697881508619,2000-05-18,139,5,18,2000
"2000-05-19",299.562164306641,2.33439827011898,2000-05-19,140,5,19,2000
"2000-05-20",299.972686767578,2.63160950271413,2000-05-20,141,5,20,2000
"2000-05-21",299.720550537109,1.51474270835752,2000-05-21,142,5,21,2000
"2000-05-22",299.547027587891,1.17274615773931,2000-05-22,143,5,22,2000
"2000-05-23",298.958038330078,0.436114312760765,2000-05-23,144,5,23,2000
"2000-05-24",299.003540039062,0.475184979615733,2000-05-24,145,5,24,2000
"2000-05-25",299.065704345703,1.29013760806993,2000-05-25,146,5,25,2000
"2000-05-26",299.150482177734,1.12529288977385,2000-05-26,147,5,26,2000
"2000-05-27",299.435760498047,1.74116803379729,2000-05-27,148,5,27,2000
"2000-05-28",299.663482666016,1.7743333093822,2000-05-28,149,5,28,2000
"2000-05-29",299.40478515625,2.36060762777925,2000-05-29,150,5,29,2000
"2000-05-30",299.255950927734,4.55532343871891,2000-05-30,151,5,30,2000
"2000-05-31",298.833770751953,6.20749463140965,2000-05-31,152,5,31,2000
"2000-06-01",299.669952392578,3.63676124811172,2000-06-01,153,6,1,2000
"2000-06-02",299.411529541016,0.639556368812919,2000-06-02,154,6,2,2000
"2000-06-03",299.580047607422,0.88008994217671,2000-06-03,155,6,3,2000
"2000-06-04",298.672515869141,0.0429895572486032,2000-06-04,156,6,4,2000
"2000-06-05",298.542602539062,0.0086940446698236,2000-06-05,157,6,5,2000
"2000-06-06",298.879821777344,0.555442430571247,2000-06-06,158,6,6,2000
"2000-06-07",298.627746582031,3.8856224603951,2000-06-07,159,6,7,2000
"2000-06-08",298.791717529297,0.906788435648195,2000-06-08,160,6,8,2000
"2000-06-09",299.03173828125,1.04920241422951,2000-06-09,161,6,9,2000
"2000-06-10",298.363983154297,6.04352489486337,2000-06-10,162,6,10,2000
"2000-06-11",299.571197509766,3.00529160071164,2000-06-11,163,6,11,2000
"2000-06-12",299.82421875,1.46021988801658,2000-06-12,164,6,12,2000
"2000-06-13",299.660797119141,0.493961080210283,2000-06-13,165,6,13,2000
"2000-06-14",299.847290039062,1.65538766048849,2000-06-14,166,6,14,2000
"2000-06-15",299.527099609375,4.14021360129118,2000-06-15,167,6,15,2000
"2000-06-16",299.424774169922,2.46315404772758,2000-06-16,168,6,16,2000
"2000-06-17",299.294158935547,1.18592261022422,2000-06-17,169,6,17,2000
"2000-06-18",299.605560302734,0.92240827344358,2000-06-18,170,6,18,2000
"2000-06-19",299.886871337891,0.888813046447467,2000-06-19,171,6,19,2000
"2000-06-20",298.824859619141,5.43562773615122,2000-06-20,172,6,20,2000
"2000-06-21",299.179382324219,2.52455354109406,2000-06-21,173,6,21,2000
"2000-06-22",299.029052734375,2.82096595689654,2000-06-22,174,6,22,2000
"2000-06-23",299.683898925781,1.62586143892258,2000-06-23,175,6,23,2000
"2000-06-24",299.490844726562,0.46883331425488,2000-06-24,176,6,24,2000
"2000-06-25",299.482269287109,0.645486292778514,2000-06-25,177,6,25,2000
"2000-06-26",299.371246337891,2.51866641826928,2000-06-26,178,6,26,2000
"2000-06-27",299.068359375,3.80588757060468,2000-06-27,179,6,27,2000
"2000-06-28",299.542816162109,1.22603544546291,2000-06-28,180,6,28,2000
"2000-06-29",299.378570556641,1.76288523059338,2000-06-29,181,6,29,2000
"2000-06-30",298.263641357422,2.76877929642797,2000-06-30,182,6,30,2000
"2000-07-01",298.688323974609,2.19708981039003,2000-07-01,183,7,1,2000
"2000-07-02",298.985748291016,4.69543685019016,2000-07-02,184,7,2,2000
"2000-07-03",299.358428955078,2.23518017679453,2000-07-03,185,7,3,2000
"2000-07-04",299.468719482422,2.05992800928652,2000-07-04,186,7,4,2000
"2000-07-05",298.816070556641,4.12896664068103,2000-07-05,187,7,5,2000
"2000-07-06",299.013641357422,3.35915829986334,2000-07-06,188,7,6,2000
"2000-07-07",299.156097412109,2.97020231187344,2000-07-07,189,7,7,2000
"2000-07-08",299.269592285156,1.62460478208959,2000-07-08,190,7,8,2000
"2000-07-09",299.303894042969,1.0322497934103,2000-07-09,191,7,9,2000
"2000-07-10",299.079437255859,1.9953101221472,2000-07-10,192,7,10,2000
"2000-07-11",299.274475097656,2.77902817539871,2000-07-11,193,7,11,2000
"2000-07-12",299.237915039062,3.18107148073614,2000-07-12,194,7,12,2000
"2000-07-13",298.936309814453,4.61165060847998,2000-07-13,195,7,13,2000
"2000-07-14",299.155548095703,4.19814664125443,2000-07-14,196,7,14,2000
"2000-07-15",299.121459960938,2.72417226433754,2000-07-15,197,7,15,2000
"2000-07-16",298.889373779297,1.82806489616632,2000-07-16,198,7,16,2000
"2000-07-17",298.749694824219,2.43541481066495,2000-07-17,199,7,17,2000
"2000-07-18",299.156463623047,2.95692416280508,2000-07-18,200,7,18,2000
"2000-07-19",299.318817138672,1.62489266414195,2000-07-19,201,7,19,2000
"2000-07-20",299.005523681641,1.88145784835797,2000-07-20,202,7,20,2000
"2000-07-21",299.297393798828,1.38800434861332,2000-07-21,203,7,21,2000
"2000-07-22",299.458831787109,1.13268494326621,2000-07-22,204,7,22,2000
"2000-07-23",299.282135009766,0.248945109618944,2000-07-23,205,7,23,2000
"2000-07-24",299.397003173828,0.345002932706848,2000-07-24,206,7,24,2000
"2000-07-25",299.607330322266,1.14695171666972,2000-07-25,207,7,25,2000
"2000-07-26",299.616088867188,3.03718249127269,2000-07-26,208,7,26,2000
"2000-07-27",299.177001953125,4.0830359570682,2000-07-27,209,7,27,2000
"2000-07-28",298.585296630859,3.70521769300103,2000-07-28,210,7,28,2000
"2000-07-29",299.051116943359,0.681762009233353,2000-07-29,211,7,29,2000
"2000-07-30",299.064880371094,0.111216132244408,2000-07-30,212,7,30,2000
"2000-07-31",300.139678955078,0.918334705755115,2000-07-31,213,7,31,2000
"2000-08-01",299.780975341797,3.42951390519738,2000-08-01,214,8,1,2000
"2000-08-02",299.588348388672,3.71234576776624,2000-08-02,215,8,2,2000
"2000-08-03",299.412261962891,0.743318310356699,2000-08-03,216,8,3,2000
"2000-08-04",299.307037353516,0.954503345652483,2000-08-04,217,8,4,2000
"2000-08-05",299.592620849609,0.676603894680738,2000-08-05,218,8,5,2000
"2000-08-06",299.564392089844,2.52555424626917,2000-08-06,219,8,6,2000
"2000-08-07",299.491333007812,1.18406893778592,2000-08-07,220,8,7,2000
"2000-08-08",299.740447998047,4.07181235402822,2000-08-08,221,8,8,2000
"2000-08-09",299.462493896484,0.906028486555442,2000-08-09,222,8,9,2000
"2000-08-10",299.521362304688,0.115204512300579,2000-08-10,223,8,10,2000
"2000-08-11",299.806121826172,0.289286526406613,2000-08-11,224,8,11,2000
"2000-08-12",299.331878662109,0.272636877189143,2000-08-12,225,8,12,2000
"2000-08-13",299.655456542969,0.880978524452075,2000-08-13,226,8,13,2000
"2000-08-14",300.280853271484,0.46246644610801,2000-08-14,227,8,14,2000
"2000-08-15",300.220550537109,1.12788469158113,2000-08-15,228,8,15,2000
"2000-08-16",300.203125,0.553638968846485,2000-08-16,229,8,16,2000
"2000-08-17",300.175628662109,0.187698197871214,2000-08-17,230,8,17,2000
"2000-08-18",300.244537353516,0.341609574301401,2000-08-18,231,8,18,2000
"2000-08-19",300.528533935547,0.67875329114031,2000-08-19,232,8,19,2000
"2000-08-20",300.874450683594,0.531601390102878,2000-08-20,233,8,20,2000
"2000-08-21",300.541351318359,0.181158258139476,2000-08-21,234,8,21,2000
"2000-08-22",300.785552978516,0.384373720473377,2000-08-22,235,8,22,2000
"2000-08-23",300.5986328125,0.0489536717413079,2000-08-23,236,8,23,2000
"2000-08-24",300.108184814453,2.51572686190684,2000-08-24,237,8,24,2000
"2000-08-25",300.348297119141,0.294521421848913,2000-08-25,238,8,25,2000
"2000-08-26",300.480865478516,0.0785717937760637,2000-08-26,239,8,26,2000
"2000-08-27",300.662384033203,0.0116674148525817,2000-08-27,240,8,27,2000
"2000-08-28",300.729217529297,0.248040277436303,2000-08-28,241,8,28,2000
"2000-08-29",301.091430664062,0.0399201392428949,2000-08-29,242,8,29,2000
"2000-08-30",301.328552246094,0.181558773736469,2000-08-30,243,8,30,2000
"2000-08-31",301.414916992188,0.0190353673124264,2000-08-31,244,8,31,2000
"2000-09-01",300.789031982422,0.00254045641314638,2000-09-01,245,9,1,2000
"2000-09-02",301.107727050781,0.0251966612849781,2000-09-02,246,9,2,2000
"2000-09-03",301.280456542969,0.0853243337801359,2000-09-03,247,9,3,2000
"2000-09-04",301.439727783203,0.520916915855196,2000-09-04,248,9,4,2000
"2000-09-05",301.551116943359,0.262020013236906,2000-09-05,249,9,5,2000
"2000-09-06",300.825347900391,0.768077761982568,2000-09-06,250,9,6,2000
"2000-09-07",300.819427490234,1.44155851681717,2000-09-07,251,9,7,2000
"2000-09-08",301.254852294922,1.97072877641767,2000-09-08,252,9,8,2000
"2000-09-09",301.342620849609,0.915771815925837,2000-09-09,253,9,9,2000
"2000-09-10",301.064727783203,0.581965479534119,2000-09-10,254,9,10,2000
"2000-09-11",301.206695556641,0.663753074128181,2000-09-11,255,9,11,2000
"2000-09-12",301.094299316406,0.849909604527056,2000-09-12,256,9,12,2000
"2000-09-13",302.016876220703,0.897284683160251,2000-09-13,257,9,13,2000
"2000-09-14",301.572845458984,0.620143905849545,2000-09-14,258,9,14,2000
"2000-09-15",301.356597900391,1.10234809201211,2000-09-15,259,9,15,2000
"2000-09-16",301.333068847656,1.88775262935087,2000-09-16,260,9,16,2000
"2000-09-17",301.948150634766,2.54565624520183,2000-09-17,261,9,17,2000
"2000-09-18",301.851837158203,1.32654416188598,2000-09-18,262,9,18,2000
"2000-09-19",301.779327392578,1.13347646594048,2000-09-19,263,9,19,2000
"2000-09-20",302.01513671875,0.310085930570494,2000-09-20,264,9,20,2000
"2000-09-21",302.086364746094,0.329767832357902,2000-09-21,265,9,21,2000
"2000-09-22",302.095245361328,0.193073389949859,2000-09-22,266,9,22,2000
"2000-09-23",302.092254638672,0.375426834449172,2000-09-23,267,9,23,2000
"2000-09-24",302.162811279297,0.677165485918522,2000-09-24,268,9,24,2000
"2000-09-25",302.231842041016,0.392744380922522,2000-09-25,269,9,25,2000
"2000-09-26",302.078643798828,0.947364439023659,2000-09-26,270,9,26,2000
"2000-09-27",302.037109375,0.317222373312688,2000-09-27,271,9,27,2000
"2000-09-28",301.960144042969,1.07699381746352,2000-09-28,272,9,28,2000
"2000-09-29",302.438507080078,0.327421985668479,2000-09-29,273,9,29,2000
"2000-09-30",302.401702880859,0.400650074705482,2000-09-30,274,9,30,2000
"2000-10-01",302.366363525391,0.0189686941612308,2000-10-01,275,10,1,2000
"2000-10-02",302.259002685547,0.00741480586498255,2000-10-02,276,10,2,2000
"2000-10-03",301.965911865234,0.287776760654651,2000-10-03,277,10,3,2000
"2000-10-04",301.730041503906,0.353757470234996,2000-10-04,278,10,4,2000
"2000-10-05",301.592346191406,0.703898965526605,2000-10-05,279,10,5,2000
"2000-10-06",301.60986328125,0.813415117911063,2000-10-06,280,10,6,2000
"2000-10-07",301.495239257812,0.884333984926343,2000-10-07,281,10,7,2000
"2000-10-08",301.817779541016,0.339441999152768,2000-10-08,282,10,8,2000
"2000-10-09",301.921142578125,0.0992263185426054,2000-10-09,283,10,9,2000
"2000-10-10",302.594604492188,0.00453974955772374,2000-10-10,284,10,10,2000
"2000-10-11",302.803375244141,0.120603056256702,2000-10-11,285,10,11,2000
"2000-10-12",302.7578125,0.219734790764051,2000-10-12,286,10,12,2000
"2000-10-13",302.021575927734,0.0129142510073166,2000-10-13,287,10,13,2000
"2000-10-14",302.371704101562,0.0776377500087762,2000-10-14,288,10,14,2000
"2000-10-15",302.369689941406,0.0168959846905494,2000-10-15,289,10,15,2000
"2000-10-16",302.505157470703,0.768572944751213,2000-10-16,290,10,16,2000
"2000-10-17",302.086730957031,0.455774932179338,2000-10-17,291,10,17,2000
"2000-10-18",302.508239746094,0.40035493785399,2000-10-18,292,10,18,2000
"2000-10-19",302.550994873047,0.0454057995420953,2000-10-19,293,10,19,2000
"2000-10-20",301.864471435547,0.636761266717258,2000-10-20,294,10,20,2000
"2000-10-21",301.476318359375,1.17491316824453,2000-10-21,295,10,21,2000
"2000-10-22",301.621429443359,0.364016334468033,2000-10-22,296,10,22,2000
"2000-10-23",301.825317382812,0.388652152149007,2000-10-23,297,10,23,2000
"2000-10-24",302.183837890625,0.466887420392595,2000-10-24,298,10,24,2000
"2000-10-25",302.296356201172,0.377017720718868,2000-10-25,299,10,25,2000
"2000-10-26",301.817749023438,1.03187525877729,2000-10-26,300,10,26,2000
"2000-10-27",301.957794189453,0.602069122716784,2000-10-27,301,10,27,2000
"2000-10-28",301.645172119141,0.825164030771703,2000-10-28,302,10,28,2000
"2000-10-29",302.168731689453,0.441056882496923,2000-10-29,303,10,29,2000
"2000-10-30",302.521759033203,0.229981803888222,2000-10-30,304,10,30,2000
"2000-10-31",301.91015625,0.604948050749954,2000-10-31,305,10,31,2000
"2000-11-01",301.920349121094,0.0948655100773976,2000-11-01,306,11,1,2000
"2000-11-02",301.905426025391,0.532121480253409,2000-11-02,307,11,2,2000
"2000-11-03",302.006713867188,0.313800345000345,2000-11-03,308,11,3,2000
"2000-11-04",301.694396972656,0.66524485941045,2000-11-04,309,11,4,2000
"2000-11-05",301.642639160156,0.274808542453684,2000-11-05,310,11,5,2000
"2000-11-06",302.017669677734,0.171053348312853,2000-11-06,311,11,6,2000
"2000-11-07",301.944976806641,0.258844051480992,2000-11-07,312,11,7,2000
"2000-11-08",301.500671386719,0.90870855608955,2000-11-08,313,11,8,2000
"2000-11-09",300.384246826172,1.47457268554717,2000-11-09,314,11,9,2000
"2000-11-10",300.985870361328,0.502178058959544,2000-11-10,315,11,10,2000
"2000-11-11",301.403472900391,1.19955047313124,2000-11-11,316,11,11,2000
"2000-11-12",301.852722167969,0.668486431706697,2000-11-12,317,11,12,2000
"2000-11-13",301.907043457031,0.269699710421264,2000-11-13,318,11,13,2000
"2000-11-14",301.944488525391,0.180633540409644,2000-11-14,319,11,14,2000
"2000-11-15",301.611755371094,0.0233205842119766,2000-11-15,320,11,15,2000
"2000-11-16",301.623321533203,0.0917260597713039,2000-11-16,321,11,16,2000
"2000-11-17",301.298522949219,0.0197219048332045,2000-11-17,322,11,17,2000
"2000-11-18",302.220367431641,0.0590672292019008,2000-11-18,323,11,18,2000
"2000-11-19",302.413696289062,0.110770038132614,2000-11-19,324,11,19,2000
"2000-11-20",302.368041992188,0.219901279953774,2000-11-20,325,11,20,2000
"2000-11-21",302.457611083984,0.16428167817503,2000-11-21,326,11,21,2000
"2000-11-22",302.486785888672,0.132070515828673,2000-11-22,327,11,22,2000
"2000-11-23",302.399078369141,0.642300796102063,2000-11-23,328,11,23,2000
"2000-11-24",302.254730224609,0.101155076246709,2000-11-24,329,11,24,2000
"2000-11-25",301.842803955078,0.0923693114491471,2000-11-25,330,11,25,2000
"2000-11-26",301.679565429688,1.40025470836554,2000-11-26,331,11,26,2000
"2000-11-27",301.808258056641,0.492431672057137,2000-11-27,332,11,27,2000
"2000-11-28",302.357635498047,0.161734837027325,2000-11-28,333,11,28,2000
"2000-11-29",302.287445068359,0.0213050173683493,2000-11-29,334,11,29,2000
"2000-11-30",302.394744873047,0.221140267909504,2000-11-30,335,11,30,2000
"2000-12-01",302.486419677734,0.303330755559728,2000-12-01,336,12,1,2000
"2000-12-02",302.359588623047,0.247788035892881,2000-12-02,337,12,2,2000
"2000-12-03",302.528350830078,0.259467815165408,2000-12-03,338,12,3,2000
"2000-12-04",302.067169189453,0.176159763592295,2000-12-04,339,12,4,2000
"2000-12-05",301.976531982422,0.181487307185307,2000-12-05,340,12,5,2000
"2000-12-06",301.995025634766,0.152787283353973,2000-12-06,341,12,6,2000
"2000-12-07",302.175811767578,0.47730601154035,2000-12-07,342,12,7,2000
"2000-12-08",302.670623779297,0.454262011917308,2000-12-08,343,12,8,2000
"2000-12-09",302.224700927734,0.257168387790443,2000-12-09,344,12,9,2000
"2000-12-10",301.990020751953,0.645712026162073,2000-12-10,345,12,10,2000
"2000-12-11",301.943389892578,0.881040216423571,2000-12-11,346,12,11,2000
"2000-12-12",301.868530273438,1.33758754376322,2000-12-12,347,12,12,2000
"2000-12-13",301.216644287109,3.32230649143457,2000-12-13,348,12,13,2000
"2000-12-14",300.476104736328,4.28784766048193,2000-12-14,349,12,14,2000
"2000-12-15",299.290740966797,5.42019186168909,2000-12-15,350,12,15,2000
"2000-12-16",299.308959960938,4.06042519956827,2000-12-16,351,12,16,2000
"2000-12-17",298.877471923828,4.39036484062672,2000-12-17,352,12,17,2000
"2000-12-18",300.539703369141,2.86358835175633,2000-12-18,353,12,18,2000
"2000-12-19",300.634979248047,5.55777978897095,2000-12-19,354,12,19,2000
"2000-12-20",300.943298339844,0.525147195905447,2000-12-20,355,12,20,2000
"2000-12-21",301.032684326172,1.11340649670456,2000-12-21,356,12,21,2000
"2000-12-22",301.290832519531,1.7622382286936,2000-12-22,357,12,22,2000
